Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Cristina Masten	F	Sr	26	20	15	35	1.3462	3	6	4	6	2	0
Lindsay Burman	F	Sr	26	12	22	34	1.3077	16	32	2	1	0	0
Kalie Johnson	F	Jr	26	8	22	30	1.1538	11	33	2	3	0	0
Kathryn Larson	F	Fr	26	12	16	28	1.0769	9	18	2	1	1	0
Caroline Kivisto	F	So	26	15	10	25	0.9615	1	2	2	3	0	0
Megan O'Brian	F	Fr	24	5	8	13	0.5417	11	22	2	2	0	0
Lauren Kolak	F	Fr	26	4	7	11	0.4231	8	16	1	2	0	0
Erin Harper	D	So	26	3	8	11	0.4231	10	20	1	1	0	0
Megan Niblock	D	Fr	26	0	6	6	0.2308	2	4	0	0	0	0
Karly Vohden	D	Fr	26	3	2	5	0.1923	1	2	1	3	0	0
Jill Larson	F	So	26	1	2	3	0.1154	4	8	0	0	0	0
Hannah Williams	D	Fr	26	0	2	2	0.0769	1	2	0	0	0	0
Renee Johnson	F	So	20	1	0	1	0.0500	0	0	0	0	0	0
Katy Polakoski	D	So	23	0	1	1	0.0435	2	4	0	0	0	0
Karissa Thomson	F	So	17	0	1	1	0.0588	3	6	0	0	0	0
Kelsey Johnston	D	So	18	0	0	0	0.0000	1	2	0	0	0	0
Caitlin Dantzscher	G	So	3	0	0	0	0.0000	0	0	0	0	0	0
Mara Raymond	D	So	12	0	0	0	0.0000	2	4	0	0	0	0
Allison Linde	F	Sr	12	0	0	0	0.0000	0	0	0	0	0	0
Alyssa Franz	D	So	16	0	0	0	0.0000	0	0	0	0	0	0
Katie Scherer	F	Fr	16	0	0	0	0.0000	0	0	0	0	0	0
Jessica Gapinski	F	So	24	0	0	0	0.0000	6	23	0	0	0	0
Erika Allen	G	So	23	0	0	0	0.0000	0	0	0	0	0	0
