Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Melissa Jaques	F	Jr	36	11	11	22	0.6111	28	56	2	3	0	0
Ashley Lynch	D	So	36	1	14	15	0.4167	10	20	0	1	0	0
Randi Motsko	F	Jr	36	5	9	14	0.3889	18	36	2	4	0	0
Casie Hanson	F/D	Jr	36	7	6	13	0.3611	7	14	0	3	0	0
Ashley Paulson	F	So	33	6	6	12	0.3636	11	22	0	3	1	0
Jodi Holland	F	So	36	7	3	10	0.2778	8	16	0	0	0	0
Stephanie Roy	F	Fr	36	4	6	10	0.2778	6	15	0	0	1	0
Kelsey Fletcher	D	Jr	36	2	8	10	0.2778	0	0	0	1	0	0
Nikki Hebert	F	Fr	36	4	1	5	0.1389	23	57	0	1	0	0
Alex Williams	F	So	36	2	3	5	0.1389	15	30	0	1	0	0
Kelly Lewis	D	Fr	36	1	4	5	0.1389	15	30	0	1	0	0
Cassandra Flanagan	D	So	36	3	1	4	0.1111	42	84	0	0	0	0
Andrea Cook	F	So	36	2	1	3	0.0833	0	0	0	0	0	0
Samantha Turner	D	So	36	0	3	3	0.0833	17	34	0	0	0	0
Emily Sell	F	Fr	36	1	1	2	0.0556	4	8	0	0	0	0
Michelle Sauer	G	Fr	9	0	1	1	0.1111	0	0	0	0	0	0
Grace Edgar	G	Fr	3	0	0	0	0.0000	1	2	0	0	0	0
Alyssa Johnson	F/D	Jr	18	0	0	0	0.0000	7	14	0	0	0	0
Brittany Kirkham	G	So	31	0	0	0	0.0000	0	0	0	0	0	0
