Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Annie Pankowski	F	So	40	22	36	58	1.4500	13	26	3	4	3	3
Emily Clark	F	So	38	24	21	45	1.1842	9	18	7	5	0	0
Sarah Nurse	F	Jr	36	25	13	38	1.0556	5	10	5	4	3	2
Sydney McKibbon	F	Jr	40	9	27	36	0.9000	9	18	2	3	1	0
Courtney Burke	D	Sr	40	5	30	35	0.8750	13	26	1	2	0	0
Jenny Ryan	D	Jr	40	8	24	32	0.8000	9	18	3	3	0	0
Sam Cogan	F	Fr	40	10	17	27	0.6750	2	4	2	2	0	0
Erika Sowchuk	F	Sr	40	11	11	22	0.5500	4	8	3	1	0	0
Rachel Jones	F	Sr	40	9	10	19	0.4750	11	22	2	2	0	0
Sophia Shaver	F	Fr	40	7	10	17	0.4250	2	4	0	1	1	0
Mellissa Channell	D	Jr	37	3	12	15	0.4054	15	30	1	1	0	0
Baylee Wellhausen	F	So	40	9	5	14	0.3500	2	4	3	0	0	0
Mikaela Gardner	D	Fr	36	2	10	12	0.3333	7	14	1	0	0	0
Maddie Rolfes	D	So	10	0	10	10	1.0000	4	8	0	0	0	0
Kim Drake	F	Sr	40	2	7	9	0.2250	7	14	0	0	0	0
Mikayla Johnson	F	Sr	40	4	3	7	0.1750	7	14	0	0	0	0
Kaitlyn Harding	F	Sr	40	1	5	6	0.1500	3	6	0	0	0	0
Molly Doner	F	Sr	40	2	3	5	0.1250	0	0	1	0	0	0
Lauren Williams	D	So	38	1	4	5	0.1316	4	8	1	0	0	0
Ann-Renée Desbiens	G	Jr	38	0	2	2	0.0526	0	0	0	0	0	0
Jorie Walters	G	Sr	2	0	0	0	0.0000	0	0	0	0	0	0
Megan Miller	G	Sr	2	0	0	0	0.0000	0	0	0	0	0	0
