Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Allison Wright	F	Sr	37	12	15	27	0.7297	8	16	3	3	1	0
Whitney Naslund	F	Sr	37	16	10	26	0.7027	10	20	3	6	0	3
Alisa Harrison	F	So	37	12	11	23	0.6216	4	8	2	3	1	2
Kendra Dunlop	F	Jr	37	9	13	22	0.5946	6	12	1	2	0	0
Laura Gersten	D	Sr	37	8	14	22	0.5946	9	18	3	3	0	0
Taylor Horton	F	Fr	37	7	11	18	0.4865	11	22	2	2	0	0
Allysen Weidner	F	Sr	36	5	13	18	0.5000	21	53	0	1	0	0
Sydney O'Keefe	F	Jr	37	8	6	14	0.3784	6	12	2	2	0	1
Jill Vandegrift	F	So	37	3	9	12	0.3243	9	18	0	0	0	0
Amanda Castignetti	D	So	37	1	9	10	0.2703	16	32	0	0	0	0
Katie Daniels	D	So	37	0	8	8	0.2162	18	36	0	0	0	0
Sierra Vadner	D	So	37	2	5	7	0.1892	24	48	0	0	0	0
Andie Le Donne	D	Fr	30	0	6	6	0.2000	23	46	0	0	0	0
Clare Padmore	F	Fr	30	1	2	3	0.1000	7	14	0	0	0	0
Laura Guillemette	F	So	33	1	2	3	0.0909	3	6	0	0	0	0
Janessa Haller	D	Fr	19	0	3	3	0.1579	4	8	0	0	0	0
Audrey Stapleton	F	Fr	34	2	0	2	0.0588	0	0	0	0	0	0
Rossli Chace	F	Sr	14	0	1	1	0.0714	3	6	0	0	0	0
Kristen Jakubowski	F/D	So	35	0	0	0	0.0000	6	12	0	0	0	0
Shannon Ramelot	G	Fr	4	0	0	0	0.0000	0	0	0	0	0	0
Sonja van der Bliek	G	Jr	35	0	0	0	0.0000	0	0	0	0	0	0
Ashley Gaylord	F	Jr	22	0	0	0	0.0000	0	0	0	0	0	0
