Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Kait Mason	F	Fr	30	20	20	40	1.3333	7	14	6	2	2	1
Katie Flanagan	F	Jr	30	16	14	30	1.0000	8	16	5	2	1	0
Emma Nordness	F	Jr	30	13	16	29	0.9667	12	24	3	3	1	0
Jessica Thompson	F	Sr	29	6	20	26	0.8966	6	12	0	2	0	0
Brook Story	F	Fr	30	12	11	23	0.7667	2	4	0	2	0	1
Lauren Conrad	D	Sr	30	8	15	23	0.7667	14	28	1	1	0	0
Breanne Hrabe	F	Jr	29	11	9	20	0.6897	5	10	0	2	1	0
Katie Batters	F	Fr	29	11	8	19	0.6552	7	14	1	2	0	0
Kayleigh Bell	D	Sr	29	8	8	16	0.5517	19	38	2	4	0	0
Jamie Briski	F	Sr	30	6	7	13	0.4333	2	4	0	2	0	0
Michelle Anez	F	Fr	24	4	7	11	0.4583	2	4	0	2	0	1
Ashly Berner	F	Sr	20	5	5	10	0.5000	5	10	2	1	0	0
Judy Daleiden	D	So	28	0	10	10	0.3571	6	12	0	0	0	0
Jami Weiss	F	So	28	5	4	9	0.3214	2	4	0	2	0	0
Alyssa Black	F	So	29	4	5	9	0.3103	3	6	0	2	0	0
Alyssa Jackson	D	So	29	2	6	8	0.2759	13	26	1	0	0	0
Heather Horgen	F	Jr	30	2	5	7	0.2333	5	10	1	0	0	0
Bailey Vikstrom	D	Sr	28	1	4	5	0.1786	5	10	1	1	0	0
Ali Dorn	F	Fr	7	1	1	2	0.2857	1	2	1	0	0	0
Catie Dolan	F	Fr	4	0	1	1	0.2500	0	0	0	0	0	0
Ashley Kuechle	G	Fr	7	0	1	1	0.1429	0	0	0	0	0	0
Amanda Ryder	D	Jr	5	0	0	0	0.0000	3	6	0	0	0	0
Leah Dykhoff	D	Fr	12	0	0	0	0.0000	0	0	0	0	0	0
Melissa Deardorff	G	Jr	9	0	0	0	0.0000	0	0	0	0	0	0
Cassi Campbell	G	Sr	16	0	0	0	0.0000	0	0	0	0	0	0
Shelby Rasmussen	G	So	5	0	0	0	0.0000	0	0	0	0	0	0
