Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Brittany Toor	F	Sr	36	7	9	16	0.4444	9	18	1	2	1	0
Molli Mott	F	So	35	10	4	14	0.4000	11	22	0	4	0	0
Abby Ness	F	Fr	36	2	12	14	0.3889	2	4	0	1	0	0
Alex Nelson	F	Jr	36	7	4	11	0.3056	12	35	2	1	0	0
Julia Gilbert	F	So	36	2	7	9	0.2500	14	28	1	2	0	0
Jocelyn Zabrick	D	Jr	34	4	2	6	0.1765	13	37	1	0	0	1
Callie Dahl	F	Jr	33	3	3	6	0.1818	11	22	0	0	0	0
Haylea Schmid	F	Jr	36	2	4	6	0.1667	8	16	0	1	0	0
Sydney Burghardt	F	So	32	2	4	6	0.1875	3	6	0	0	0	0
Audrey Hanmer	D	Fr	36	1	4	5	0.1389	17	34	0	1	0	0
Cari Coen	D	So	36	1	3	4	0.1111	11	22	0	1	0	0
Lisa Martinson	D	Jr	28	0	4	4	0.1429	16	54	0	0	0	0
Amanda Arbogast	F	Fr	31	2	1	3	0.0968	6	12	0	0	0	0
Michelle Burke	D	So	36	0	3	3	0.0833	13	26	0	0	0	0
Jaclyn Daggit	D	Sr	18	1	1	2	0.1111	4	8	0	0	0	0
Kylie Lane	F	Jr	36	0	2	2	0.0556	17	45	0	0	0	0
Katie Allen	D	Jr	35	0	1	1	0.0286	6	12	0	0	0	0
Amanda Monkman	D	So	34	0	1	1	0.0294	6	12	0	0	0	0
Ellie Sitek	F	Jr	36	0	1	1	0.0278	3	9	0	0	0	0
Anna Donlan	G	Sr	1	0	0	0	0.0000	0	0	0	0	0	0
Amy Olson	F	So	8	0	0	0	0.0000	5	10	0	0	0	0
Julie Friend	G	Fr	23	0	0	0	0.0000	0	0	0	0	0	0
Tayler VanDenakker	G	Sr	20	0	0	0	0.0000	0	0	0	0	0	0
