Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	GWG	PPG	SHG	ENG
Julie Chu	F/D	Sr	30	18	48	66	2.2000	1	6	0	0
Sarah Vaillancourt	F	So	29	30	26	56	1.9310	4	14	0	1
Jenny Brine	F	So	33	23	16	39	1.1818	8	16	0	0
Sarah Wilson	F	So	32	12	17	29	0.9063	3	3	0	3
Caitlin Cahow	D	Jr	30	8	20	28	0.9333	2	5	0	0
Katie Johnston	F	Sr	33	11	15	26	0.7879	2	3	1	0
Jennifer Sifers	F	Sr	33	9	13	22	0.6667	0	6	0	0
Liza Solley	F	Sr	33	8	9	17	0.5152	2	2	0	0
Cori Bassett	F/D	Fr	31	2	15	17	0.5484	0	1	0	0
Kati Vaughn	D	So	30	2	13	15	0.5000	0	1	0	0
Lindsay Weaver	D	Sr	33	3	11	14	0.4242	0	2	0	0
Kathryn Farni	D	Fr	32	2	8	10	0.3125	0	0	0	0
Randi Griffin	F	Fr	26	3	5	8	0.3077	0	1	0	0
Laura Brady	F	Jr	25	2	2	4	0.1600	0	0	0	0
Kirsten Kester	F	So	30	1	1	2	0.0667	0	0	0	0
Jen Brawn	F	Fr	9	1	1	2	0.2222	0	0	0	0
Brenna McLean	D	Jr	32	1	1	2	0.0625	0	0	0	0
Nora Sluzas	F/D	So	32	1	0	1	0.0313	0	0	0	0
Amy Uber	F	Fr	14	1	0	1	0.0714	1	0	0	0
Jessica MacKenzie	D	Jr	23	0	1	1	0.0435	0	0	0	0
Lauren Herrington	D	So	7	0	1	1	0.1429	0	0	0	0
Brittany Martin	G	So	22	0	0	0	0.0000	0	0	0	0
Christina Kessler	G	Fr	12	0	0	0	0.0000	0	0	0	0
Adrienne Bernakevitch	F	Jr	2	0	0	0	0.0000	0	0	0	0
Jodi Krakower	F	So	12	0	0	0	0.0000	0	0	0	0
Kristin Toretta	G	Jr	2	0	0	0	0.0000	0	0	0	0
