Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Cayley Mercer	F	Jr	38	24	20	44	1.1579	12	24	6	4	0	0
Shannon MacAulay	F	Jr	38	16	17	33	0.8684	16	40	4	5	0	2
Geneviève Bannon	F	SO	38	13	19	32	0.8421	5	10	2	2	1	2
Olivia Howe	F	Jr	36	11	20	31	0.8611	3	6	2	3	0	0
Christine Lambert	F	Sr	30	8	18	26	0.8667	2	4	0	3	0	1
Erin Ambrose	D	Jr	31	6	17	23	0.7419	11	22	2	4	0	0
Savannah Harmon	D	Fr	38	7	14	21	0.5526	5	10	3	3	0	0
Renata Fast	D	Jr	29	4	14	18	0.6207	23	46	1	2	0	0
Brielle Bellerive	F	Fr	38	4	11	15	0.3947	11	33	2	1	0	0
Amanda Titus	F	Fr	38	7	6	13	0.3421	7	14	1	1	0	0
Daniella Matteucci	D	Sr	38	4	6	10	0.2632	15	30	0	1	0	0
Jessica Gillham	F	So	37	2	4	6	0.1622	2	4	1	0	0	0
Jennifer Shields	D	Sr	38	0	6	6	0.1579	6	12	0	0	0	0
Corie Jacobson	D	So	38	2	2	4	0.1053	3	6	0	0	0	0
Lauren Lefler	F	Fr	38	1	3	4	0.1053	10	20	0	0	0	0
Katelyn Fournier	F	Fr	38	0	3	3	0.0789	2	4	0	0	0	0
Shea Tiley	G	Fr	38	0	1	1	0.0263	0	0	0	0	0	0
Emily Horn	G	Sr	2	0	0	0	0.0000	0	0	0	0	0	0
McKenzie Johnson	G	So	2	0	0	0	0.0000	0	0	0	0	0	0
