Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Kaitlyn Tougas	F	Jr	39	13	14	27	0.6923	10	20	3	1	1	2
Stephanie Anderson	F	Jr	39	14	10	24	0.6154	20	40	3	3	0	2
Ivana Bilic	D	Jr	39	5	18	23	0.5897	23	46	2	2	0	0
Alexis Joyce	D	Fr	39	4	14	18	0.4615	17	42	1	1	0	0
Kristine Grenier	F	Sr	39	3	15	18	0.4615	15	30	0	1	0	0
Hanna Moher	F	Jr	39	8	8	16	0.4103	0	0	2	0	0	0
Madison Hutchinson	D	So	39	2	12	14	0.3590	10	20	0	1	0	0
Kristin Huber	F	Sr	36	8	5	13	0.3611	11	33	3	2	0	0
Whitney Wivoda	F	Sr	38	5	8	13	0.3421	3	6	1	1	0	0
Lauren Miller	F	So	39	8	2	10	0.2564	16	32	3	3	0	0
Alexandria Citrowske	F	Sr	39	4	6	10	0.2564	6	12	1	0	0	0
Rachael Kelly	F	Sr	35	4	4	8	0.2286	6	12	1	1	0	0
Summer Thibodeau	F	Fr	28	3	2	5	0.1786	0	0	0	0	0	0
Megan Lushanko	F	Jr	17	2	3	5	0.2941	0	0	0	0	0	0
Emma Terres	D	Fr	37	1	3	4	0.1081	1	2	1	0	0	0
Ciscely Nelson	F	So	37	0	4	4	0.1081	2	4	0	0	0	0
Kayleigh Chapman	D	Sr	37	0	4	4	0.1081	19	38	0	0	0	0
Jenessa Philipczyk	F	Sr	17	2	0	2	0.1176	1	2	0	0	0	0
Alex Bond	D	Fr	5	0	2	2	0.4000	0	0	0	0	0	0
Reilly Fawcett	F	Fr	25	0	2	2	0.0800	0	0	0	0	0	0
Brittni Mowat	G	So	33	0	0	0	0.0000	0	0	0	0	0	0
Erin Deters	G	So	7	0	0	0	0.0000	0	0	0	0	0	0
Carley Esse	D	So	39	0	0	0	0.0000	6	12	0	0	0	0
