Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	GWG	PPG	SHG	ENG
Jamie Overbeck	F	So	19	10	9	19	1.0000	1	5	1	0
Mary Cohen	D	Fr	19	7	9	16	0.8421	1	1	1	0
Amanda Uschold	F	Jr	19	3	13	16	0.8421	1	1	0	0
Jessica Thieme	F	Fr	19	7	8	15	0.7895	0	2	1	0
Leah Eyerman	F	Fr	19	1	10	11	0.5789	0	0	0	0
Sarah Kelly	F	Fr	19	5	0	5	0.2632	0	2	0	0
Emily Moore	F	Fr	11	3	2	5	0.4545	0	1	1	0
Jennifer Trees	D	Jr	19	2	3	5	0.2632	0	0	0	0
Jackie Blanchard	F	Fr	19	2	3	5	0.2632	0	0	0	0
Courtney Wagner	D	So	19	3	1	4	0.2105	1	1	0	0
Mal Nutting	D	So	19	0	4	4	0.2105	0	0	0	0
Nicole Jewell	D	Jr	10	2	1	3	0.3000	1	1	0	0
Gina Koch	D	So	7	1	2	3	0.4286	0	0	0	0
Linda Mleczko	D	Fr	19	1	2	3	0.1579	0	1	0	0
Desiree Berger	D	Fr	19	1	2	3	0.1579	0	1	0	0
Kristin Shumway	D	So	9	1	1	2	0.2222	0	0	0	0
Tara Ostempowski	F	Jr	11	1	1	2	0.1818	0	0	0	0
Tami Clayton	F	So	19	0	2	2	0.1053	0	0	0	0
Nicole Bennett	D	Fr	19	0	1	1	0.0526	0	0	0	0
Kimberly Rudler	F	Jr	2	0	0	0	0.0000	0	0	0	0
Shannon Anesetti	G	Fr	11	0	0	0	0.0000	0	0	0	0
Meredith Larsen	G	Fr	6	0	0	0	0.0000	0	0	0	0
Rachel Bennett	G	Jr	3	0	0	0	0.0000	0	0	0	0
