Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Julie Fortier	F	So	31	23	17	40	1.2903	14	28	5	6	1	0
Sophie Leclerc	F	Sr	31	14	23	37	1.1935	0	0	3	3	0	0
Kelsey Cone	F	Jr	31	10	13	23	0.7419	5	10	4	3	0	0
Melissa Rundlett	D	So	31	11	11	22	0.7097	6	12	1	6	1	0
Amanda Wilks	D	So	31	9	13	22	0.7097	20	40	2	3	0	0
Brittane Michaud	F	Jr	29	10	6	16	0.5517	1	2	2	1	0	1
Sarah Scardino	F	Jr	29	7	9	16	0.5517	12	24	1	1	0	1
Caitie Banfield	D	So	29	4	10	14	0.4828	8	16	0	0	1	0
Sarianne Lynn	D	So	30	2	9	11	0.3667	4	8	0	0	0	0
Bianca Bogda	F	Fr	27	5	4	9	0.3333	9	18	0	0	0	0
Katie Leupp	F	Sr	29	3	6	9	0.3103	3	6	0	0	0	0
Jacqueline Perez	F	Fr	30	2	7	9	0.3000	3	6	0	0	0	0
Emily Goff	F	Jr	25	1	8	9	0.3600	6	12	0	0	0	0
Brittany Casey	D	Fr	24	3	4	7	0.2917	3	6	1	0	0	0
Felicia Desorcie	F	So	17	3	4	7	0.4118	2	4	0	2	0	0
Courtney Parisot	F	Fr	27	4	2	6	0.2222	5	10	1	0	0	0
Mollie Fitzpatrick	D	So	19	2	3	5	0.2632	7	14	0	0	0	0
Ashley Cassan	F	Jr	7	2	3	5	0.7143	0	0	0	1	0	0
Shannon Silver	D	Sr	25	0	3	3	0.1200	9	18	0	0	0	0
Stephanie Invernizzi	F	Fr	10	1	1	2	0.2000	0	0	0	0	0	0
Danielle Del Dotto	F	So	20	1	1	2	0.1000	6	12	0	0	0	0
Danielle LaSpina	D	Jr	7	0	2	2	0.2857	1	2	0	0	0	0
Suzanne Whitaker	F	So	5	0	1	1	0.2000	0	0	0	0	0	0
Chiara Traversa	G	So	11	0	0	0	0.0000	0	0	0	0	0	0
Annie DiVito	F	Sr	14	0	0	0	0.0000	3	6	0	0	0	0
Cindy Fortin	G	Jr	21	0	0	0	0.0000	0	0	0	0	0	0
