Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Lauren Tomford	F	So	24	13	5	18	0.7500	30	71	3	6	0	0
Kathryn Kroleski	F	Jr	25	9	6	15	0.6000	9	18	0	2	0	1
Stephanie Miguel	F	Fr	25	6	9	15	0.6000	3	6	0	1	0	0
Amy Allen	F	So	25	5	7	12	0.4800	11	22	1	2	0	0
Cindy Lukianchuk	F	Fr	24	6	4	10	0.4167	13	26	1	2	0	0
Jodi Raymond	D	Sr	25	0	8	8	0.3200	9	18	0	0	0	0
Christie Sharlow	F	Fr	25	3	4	7	0.2800	2	4	1	1	0	0
Kate Marek	D	Jr	25	3	4	7	0.2800	9	18	0	1	0	1
Rachel Rapoza	D	So	25	0	7	7	0.2800	9	18	0	0	0	0
Jess Goldberg	D	Sr	25	0	4	4	0.1600	17	34	0	0	0	0
Laura Stirrat	D	So	22	1	2	3	0.1364	8	16	0	0	0	0
Taylor Brady	F	Sr	23	0	2	2	0.0870	7	14	0	0	0	0
Louise Roy	D	So	24	0	1	1	0.0417	4	8	0	0	0	0
Meg Shine	G	So	19	0	1	1	0.0526	1	2	0	0	0	0
Becky Cairns	F	Fr	25	0	1	1	0.0400	0	0	0	0	0	0
Audie Carter-Tracy	D	Fr	23	0	1	1	0.0435	9	18	0	0	0	0
Bret Lineberry	D	Fr	25	0	0	0	0.0000	2	4	0	0	0	0
Kat Manning	G	Jr	8	0	0	0	0.0000	0	0	0	0	0	0
Carly Barker	F	Jr	22	0	0	0	0.0000	9	18	0	0	0	0
Emily Benzer	F	Sr	23	0	0	0	0.0000	0	0	0	0	0	0
Katie Mulligan	F	Jr	6	0	0	0	0.0000	3	6	0	0	0	0
Lesley Ryder	G	Fr	1	0	0	0	0.0000	0	0	0	0	0	0
