Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Rebecca Johnston	F	So	26	25	20	45	1.7308	8	16	4	8	0	0
Catherine White	F	Fr	31	18	26	44	1.4194	14	28	3	6	0	0
Chelsea Karpenko	F	Fr	28	10	11	21	0.7500	10	31	0	1	0	0
Karlee Overguard	F	So	31	7	13	20	0.6452	14	28	2	3	0	0
Stephanie Holmes	F	Jr	16	3	13	16	1.0000	6	12	0	1	1	0
Liz Zorn	F	Jr	29	7	7	14	0.4828	9	18	1	5	1	0
Jessica Martino	D	Fr	31	1	13	14	0.4516	0	0	0	0	0	0
Laura Danforth	F	Jr	31	6	6	12	0.3871	8	16	0	2	1	0
Sam Wauer	D	So	31	2	9	11	0.3548	14	28	0	1	0	0
Amanda Young	D	Fr	23	0	11	11	0.4783	17	34	0	0	0	0
Melanie Jue	F/D	Jr	27	2	7	9	0.3333	5	10	1	1	0	0
Emma Chipman	F	Sr	25	2	3	5	0.2000	5	10	0	0	0	0
Amber Overguard	F/D	So	19	2	2	4	0.2105	10	20	0	1	0	0
Brianne Gilbert	F	Sr	27	1	3	4	0.1481	2	4	0	0	0	0
Amber Moore	D	So	16	1	3	4	0.2500	15	30	0	0	0	0
Kendice Ogilvie	F	Fr	30	1	3	4	0.1333	10	20	0	0	0	0
Ashley Duffy	D	Fr	16	2	1	3	0.1875	2	4	1	0	0	0
Hayley Hughes	F	So	16	2	1	3	0.1875	6	12	0	0	0	1
Kelly McGinty	F/D	Jr	24	0	2	2	0.0833	1	2	0	0	0	0
Jenny Niesluchowski	G	Jr	18	0	1	1	0.0556	1	2	0	0	0	0
Jenna Paulson	D	Fr	22	0	0	0	0.0000	0	0	0	0	0	0
Amanda Mazzotta	G	Fr	6	0	0	0	0.0000	0	0	0	0	0	0
Steph Ulrich	D	Sr	17	0	0	0	0.0000	4	8	0	0	0	0
Kayla Strong	G	So	9	0	0	0	0.0000	0	0	0	0	0	0
