Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Taylor Horton	F	So	35	12	10	22	0.6286	17	34	4	4	0	0
Jordan Smelker	F	Fr	35	10	10	20	0.5714	15	30	1	4	0	0
Alisa Harrison	F	Jr	35	8	11	19	0.5429	4	8	0	3	0	2
Andie Le Donne	D	So	31	2	11	13	0.4194	26	52	1	0	0	0
Sierra Vadner	D	Jr	35	1	11	12	0.3429	21	50	0	0	0	0
Jill Vandegrift	F	Jr	35	4	5	9	0.2571	8	16	0	0	0	0
Toni Sanders	F	Fr	33	4	4	8	0.2424	4	8	0	0	0	0
Kendra Dunlop	F	Sr	35	4	4	8	0.2286	6	12	0	1	0	0
Katie Daniels	D	Jr	32	2	6	8	0.2500	14	28	0	2	0	0
Sydney O'Keefe	F	Sr	35	4	3	7	0.2000	13	26	0	1	0	1
Kristen Jakubowski	F/D	Jr	20	2	4	6	0.3000	3	6	0	1	0	0
Clare Padmore	F	So	26	3	2	5	0.1923	6	12	2	0	0	0
Madison Marzario	D	Fr	35	1	4	5	0.1429	21	42	1	0	0	0
Amanda Castignetti	D	Jr	34	0	4	4	0.1176	8	16	0	0	0	0
Nona Letuligasenoa	D	Fr	34	1	0	1	0.0294	3	6	0	0	0	0
Missy Mankey	F	Fr	33	0	1	1	0.0303	0	0	0	0	0	0
Laura Guillemette	F	Jr	35	0	0	0	0.0000	3	6	0	0	0	0
Audrey Stapleton	F	So	32	0	0	0	0.0000	0	0	0	0	0	0
Sonja van der Bliek	G	Sr	32	0	0	0	0.0000	1	2	0	0	0	0
Shannon Ramelot	G	So	7	0	0	0	0.0000	0	0	0	0	0	0
