Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	GWG	PPG	SHG	ENG
Cyndy Kenyon	F	So	34	11	13	24	0.7059	2	2	0	1
Marie Desrosiers	F	Fr	34	8	11	19	0.5588	2	2	1	0
Amy Goodney	F	Fr	34	12	6	18	0.5294	2	1	0	1
Theresa Ella	D	So	32	5	11	16	0.5000	2	3	0	1
Crystal Rochon	F	Fr	33	3	7	10	0.3030	0	1	1	0
Rachel Bertram	D	So	30	2	6	8	0.2667	1	0	0	0
Rebecca Peters	D	So	34	0	8	8	0.2353	0	0	0	0
Lori DiGiacomo	F	Jr	34	5	2	7	0.2059	1	0	1	1
Mia Mucci	F	Fr	32	3	4	7	0.2188	1	1	0	0
Ashly Waggoner	F	Fr	34	1	5	6	0.1765	1	0	0	0
Jessica Coppney	F	Fr	34	4	0	4	0.1176	0	2	0	0
Chrissy Sands	F	So	30	2	1	3	0.1000	0	0	0	0
Jennifer Beaudoin	D	So	34	1	2	3	0.0882	0	0	0	0
Melissa Jubinville	D	Fr	33	1	2	3	0.0909	0	1	0	0
Stephanie Wood	F	Fr	34	1	2	3	0.0882	0	0	0	0
Susannah Brokl	F	Fr	25	2	0	2	0.0800	0	0	0	0
Kathryn Sands	F	So	34	0	2	2	0.0588	0	0	0	0
Melissa Wigmore	F	Fr	27	0	2	2	0.0741	0	0	0	0
Lindsay Snider	D	So	30	1	0	1	0.0333	1	0	0	0
Katy Augustyn	G	So	8	0	0	0	0.0000	0	0	0	0
Chanda Gunn	G	Sr	27	0	0	0	0.0000	0	0	0	0
