Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Jenna Hendrikx	F	Fr	31	14	10	24	0.7742	0	0	3	1	0	0
Jennifer MacLean	F	Sr	31	10	12	22	0.7097	11	22	2	4	0	0
Frances McPhail	F	Sr	31	6	11	17	0.5484	11	22	1	1	0	0
Kathleen Bortuzzo	F	Fr	31	3	8	11	0.3548	3	6	0	0	0	0
Caitlin Jenkins	F	So	29	5	5	10	0.3448	13	26	2	4	0	0
Mary McKinnon	F	Sr	31	5	5	10	0.3226	16	43	0	4	0	0
Erica Owczarczak	D	So	29	2	7	9	0.3103	13	26	1	1	0	0
Daniela Dal Colle	F	Fr	31	4	4	8	0.2581	2	4	0	2	0	0
Jacquiline Spring	D/F	Sr	31	4	3	7	0.2258	8	16	1	0	0	0
Leah Whittaker	D	So	30	3	3	6	0.2000	15	30	1	1	1	0
Alison Malty	D	Sr	19	1	5	6	0.3158	7	14	1	0	0	0
Autumn Stuntz	F	Jr	31	2	3	5	0.1613	12	24	0	0	1	0
Carleah Angeles	D	Fr	22	1	4	5	0.2273	5	10	0	1	0	0
Jocey Kleiber	D	So	31	1	4	5	0.1613	11	22	0	1	0	0
Christina Jablonski	D	Sr	31	1	4	5	0.1613	9	18	0	0	0	0
Natasha Fryer	F	Fr	19	3	0	3	0.1579	1	2	0	0	0	0
Sarah Connelly	F	Fr	31	0	3	3	0.0968	0	0	0	0	0	0
Kara Edwards	D	Jr	21	0	2	2	0.0952	4	8	0	0	0	0
Sarah Zacharias	D	So	16	1	0	1	0.0625	1	2	0	0	0	0
Samantha Curk	D	Fr	5	1	0	1	0.2000	1	2	0	1	0	0
Nathalie Larsen	F	Jr	12	0	0	0	0.0000	1	2	0	0	0	0
Rachel Hauser	D	Sr	1	0	0	0	0.0000	0	0	0	0	0	0
Michaela DiFazio	F/D	Fr	10	0	0	0	0.0000	1	2	0	0	0	0
Jenni Bauer	G	Jr	31	0	0	0	0.0000	0	0	0	0	0	0
Jill Zelonis	G	Sr	2	0	0	0	0.0000	0	0	0	0	0	0
Amanda Rowe	G	Sr	1	0	0	0	0.0000	0	0	0	0	0	0
Kayla Colang	F	So	4	0	0	0	0.0000	0	0	0	0	0	0
