Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Brittany Phillips	F	So	33	15	18	33	1.0000	34	79	3	7	0	0
Jenna Klynstra	F	So	33	13	14	27	0.8182	10	20	3	6	0	0
Jessi Waters	F/D	Sr	33	3	18	21	0.6364	5	10	0	0	0	0
Amanda Kirwan	D	Jr	33	3	15	18	0.5455	7	14	1	1	0	0
Rachel Walsh	F	Fr	31	11	3	14	0.4516	10	20	1	5	0	1
Jocelyn Simpson	F	Fr	33	6	6	12	0.3636	8	16	1	3	0	0
Jessica Hootz	D	So	33	3	6	9	0.2727	11	22	0	1	0	0
Shannon Doyle	D	Fr	32	1	7	8	0.2500	30	60	0	1	0	0
Jordan Brickner	D	So	31	1	7	8	0.2581	5	10	0	1	0	0
Jacquie Colborne	F	Sr	29	2	4	6	0.2069	9	18	1	0	1	1
Hannah Milan	F	Sr	25	1	5	6	0.2400	4	8	0	0	0	0
Taylor Volpe	F	Fr	33	2	2	4	0.1212	6	12	0	1	0	0
Kristi-Lyn Pollock	D	Jr	28	2	0	2	0.0714	14	28	1	0	1	0
Heidi Peterson	F	Jr	33	0	2	2	0.0606	3	6	0	0	0	0
Megan Wickens	D	Fr	33	0	0	0	0.0000	14	28	0	0	0	0
Whitney Routman	D	So	13	0	0	0	0.0000	3	6	0	0	0	0
Stephanie Giannopoulos	F	Fr	30	0	0	0	0.0000	1	2	0	0	0	0
Lisa Plenderleith	G	Sr	10	0	0	0	0.0000	0	0	0	0	0	0
Caroline Potolicchio	F	Fr	15	0	0	0	0.0000	0	0	0	0	0	0
Kimberly Sass	G	Jr	24	0	0	0	0.0000	0	0	0	0	0	0
