Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	GWG	PPG	SHG	ENG
Deidre Lindstrom	F/D	So	25	13	10	23	0.9200	1	3	0	0
Kim Hayes	F	Sr	25	14	8	22	0.8800	4	0	1	0
Katie Eichten	F	Jr	25	10	11	21	0.8400	1	3	0	0
Angie Carstenbrock	F	So	25	4	7	11	0.4400	1	0	0	0
Kate Mitchell	D	Fr	25	5	5	10	0.4000	1	2	0	0
Debralyn Bryant	F	Fr	25	5	5	10	0.4000	0	0	0	0
Michelle Byers	F	Fr	25	3	5	8	0.3200	1	1	0	0
Robyn Lunda	D	Sr	25	3	2	5	0.2000	0	1	0	0
Nichole Hottinger	F/D	Fr	25	3	1	4	0.1600	1	3	0	0
Laurel Volenec	F/D	Fr	23	2	2	4	0.1739	0	2	0	0
Jill Ament	F	Jr	25	2	2	4	0.1600	0	0	0	0
Heather Tudahl	F	Sr	6	1	1	2	0.3333	0	0	0	0
JoAnn Olson	F/D	Fr	11	1	0	1	0.0909	0	0	0	0
Jenna Kane	F/D	Fr	22	0	1	1	0.0455	0	0	0	0
Kari Smith	F/D	Fr	8	0	1	1	0.1250	0	0	0	0
Marie Benesh	G	Fr	6	0	0	0	0.0000	0	0	0	0
Morgan Kane	G	Fr	18	0	0	0	0.0000	0	0	0	0
Davin Boesinger	F		4	0	0	0	0.0000	0	0	0	0
Cassandra Carlson	D	Fr	2	0	0	0	0.0000	0	0	0	0
Debbie McLoughlin	F	Sr	22	0	0	0	0.0000	0	0	0	0
Katie Drew	F	So	13	0	0	0	0.0000	0	0	0	0
Katie Kuenzi	F	So	3	0	0	0	0.0000	0	0	0	0
Kendra Graper	G	Jr	6	0	0	0	0.0000	0	0	0	0
