Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	GWG	PPG	SHG	ENG
Elizabeth Ross	F	Jr	27	21	12	33	1.2222	3	7	3	0
Sarah Tracey	F	So	27	16	15	31	1.1481	4	4	1	0
Sarah Graham	F	So	26	12	10	22	0.8462	1	4	1	0
Jennifer Gonzales	F	Sr	27	6	15	21	0.7778	1	1	0	0
Ashley Watkins	F	Sr	27	6	13	19	0.7037	1	3	1	0
Jennifer Carboni	F	Sr	27	7	8	15	0.5556	0	2	1	0
Stefanie Lewis	F	Fr	27	4	9	13	0.4815	0	3	0	0
Jana Schneider	D	Fr	27	1	12	13	0.4815	0	0	0	0
Emily Tanguay	D	So	25	4	5	9	0.3600	2	1	0	0
Maria Nasta	F	Fr	17	5	2	7	0.4118	0	0	0	0
Danielle Taylor	D	Fr	27	3	4	7	0.2593	0	2	0	0
Shauna Pires	F	Jr	27	3	4	7	0.2593	0	0	0	0
Jaime Collins	F	So	16	2	4	6	0.3750	0	0	1	0
Kirsten Mackenzie	D	Sr	26	1	5	6	0.2308	0	1	0	0
Jessica Clute	D	Sr	27	0	6	6	0.2222	0	0	0	0
Kristina Pauls	D	So	16	2	1	3	0.1875	1	1	0	0
Jessica Donnelly	F	So	21	1	2	3	0.1429	0	0	0	0
Danielle O'Leary	F	Fr	24	1	1	2	0.0833	0	0	0	0
Jamie Johnson	G	Fr	1	0	0	0	0.0000	0	0	0	0
Mallory Berman	F	Sr	20	0	0	0	0.0000	0	0	0	0
Mary Roux	G	Fr	1	0	0	0	0.0000	0	0	0	0
Danielle Giancola	G	So	15	0	0	0	0.0000	0	0	0	0
Jacquelyn Parker	G	Sr	15	0	0	0	0.0000	0	0	0	0
