Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Nicole Mensi	F	So	28	20	7	27	0.9643	11	22	0	5	1	1
Sarah Sinning	F	Jr	27	10	15	25	0.9259	18	36	2	1	1	0
Karly Kapur	F	Jr	26	9	8	17	0.6538	5	10	2	2	0	0
Zoey Pellowitz	D	Fr	23	6	9	15	0.6522	8	16	1	3	0	0
Amanda Sabia	F	Fr	27	7	7	14	0.5185	18	36	1	0	1	0
Cassandra Kent	F	Jr	27	4	10	14	0.5185	5	10	2	0	0	1
Melissa Stys	F	Jr	27	8	5	13	0.4815	13	26	1	3	0	0
Katherine Reilly	F	So	27	7	6	13	0.4815	5	10	2	1	2	0
Taryn Harris	D	Sr	28	2	11	13	0.4643	11	25	2	1	0	0
Kristi Peters	D	Jr	28	5	7	12	0.4286	2	4	0	1	0	0
Maeve O'Brien	D	Jr	28	3	8	11	0.3929	7	14	2	0	0	0
Morgan Wilm	F	So	27	2	9	11	0.4074	5	10	0	0	0	0
Kayley Romano	F	Sr	28	1	10	11	0.3929	7	14	0	1	0	0
Lindsay Diot	F/D	Sr	28	2	8	10	0.3571	7	14	0	0	0	0
Janet Xu	F	Fr	26	2	7	9	0.3462	1	2	0	0	0	0
Ashley Lougheed	D	Fr	23	3	5	8	0.3478	7	14	0	2	0	0
Jennifer Machin	F	Jr	28	3	3	6	0.2143	2	4	1	0	1	0
Brayden James	F	Fr	14	2	1	3	0.2143	5	21	1	0	0	0
Ellis Smith	D	So	16	0	2	2	0.1250	2	4	0	0	0	0
Maisey Kettlewood	F	Fr	1	1	0	1	1.0000	0	0	0	0	0	0
Mónika Molnár	D	Jr	8	0	1	1	0.1250	2	4	0	0	0	0
Ali Howard	F/D	Fr	9	0	1	1	0.1111	2	4	0	0	0	0
Rose Pijaca	G	So	17	0	0	0	0.0000	1	2	0	0	0	0
Olivia Drew	G	Sr	9	0	0	0	0.0000	0	0	0	0	0	0
Taylor Elias	G	Fr	6	0	0	0	0.0000	0	0	0	0	0	0
