Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Bethany Murphy	F	Sr	25	12	13	25	1.0000	13	26	3	2	0	0
Anna Carlson	D	Fr	24	3	18	21	0.8750	15	38	1	0	0	0
Sandra Felten	F	Sr	25	7	11	18	0.7200	16	32	2	5	1	0
Kassy Sullivan	F	So	25	6	6	12	0.4800	12	24	0	0	0	0
Olivia Paulseth	F	Fr	19	6	5	11	0.5789	6	12	1	3	0	0
Allison Papko	F	So	25	5	6	11	0.4400	5	10	1	2	0	0
Rachael Geng	D	Fr	25	3	7	10	0.4000	9	18	0	2	1	0
Jenna Bullock	F	Jr	25	3	4	7	0.2800	6	12	0	0	1	1
Kelsea Martalock	D	So	25	3	4	7	0.2800	7	14	0	1	0	0
Paige Lemieux	D	Fr	25	3	1	4	0.1600	3	6	0	1	0	0
Mikaela Mahoney	F	Fr	25	2	2	4	0.1600	18	36	0	1	1	0
Anna Baumgarten	F	Sr	21	2	0	2	0.0952	3	6	2	0	0	0
Misty Pirus	F	So	23	0	2	2	0.0870	1	2	0	0	0	0
Miriam Paas	F	Sr	24	1	0	1	0.0417	7	14	1	0	0	0
Beth Spurrier	G	Sr	22	0	1	1	0.0455	0	0	0	0	0	0
Emily Elder	D	So	5	0	0	0	0.0000	0	0	0	0	0	0
Christina Stacey	F/D	Fr	8	0	0	0	0.0000	0	0	0	0	0	0
Alysa Haslerud	F	Fr	25	0	0	0	0.0000	2	4	0	0	0	0
Haley Toter	F/D	Fr	22	0	0	0	0.0000	5	10	0	0	0	0
Sarah Salmon	F/D	Fr	5	0	0	0	0.0000	0	0	0	0	0	0
Nicole Jones	G	Fr	3	0	0	0	0.0000	0	0	0	0	0	0
Stephanie Van Guilder	D	So	25	0	0	0	0.0000	6	12	0	0	0	0
Alexandra Dereschuk	F	Fr	21	0	0	0	0.0000	0	0	0	0	0	0
