Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Julia Gilbert	F	Fr	35	6	5	11	0.3143	8	16	0	2	0	0
Molli Mott	F	Fr	34	5	5	10	0.2941	10	20	1	1	1	0
Alex Nelson	F	So	35	5	3	8	0.2286	20	51	0	2	0	0
Brittany Toor	F	Jr	33	4	1	5	0.1515	5	10	0	2	0	0
Haylea Schmid	F	So	34	2	3	5	0.1471	6	12	0	0	0	0
Sydney Burghardt	F	Fr	35	0	5	5	0.1429	11	22	0	0	0	0
Kylie Lane	F	So	35	2	2	4	0.1143	19	38	0	0	0	0
Michelle Burke	D	Fr	33	1	3	4	0.1212	21	42	0	0	0	0
Jocelyn Zabrick	D	So	30	0	4	4	0.1333	22	55	0	0	0	0
Lisa Martinson	D	So	35	2	1	3	0.0857	19	38	0	1	0	0
Ashley Nixon	G	Sr	30	0	3	3	0.1000	0	0	0	0	0	0
Katie Allen	D	So	35	0	3	3	0.0857	4	8	0	0	0	0
Callie Dahl	F	So	13	2	0	2	0.1538	8	16	0	0	0	0
Diana Karouzos	D	Sr	35	1	1	2	0.0571	20	40	0	1	0	0
Amy Olson	F	Fr	34	0	2	2	0.0588	9	18	0	0	0	0
Courtney Josefson	F	Sr	35	1	0	1	0.0286	3	6	0	0	0	0
Kayla Capistrant	F	Fr	19	0	1	1	0.0526	0	0	0	0	0	0
Ellie Sitek	F	So	35	0	1	1	0.0286	8	16	0	0	0	0
Amanda Monkman	D	Fr	34	0	1	1	0.0294	3	6	0	0	0	0
Jaclyn Daggit	D	Jr	29	0	1	1	0.0345	15	41	0	0	0	0
Anna Donlan	G	Jr	1	0	0	0	0.0000	0	0	0	0	0	0
Alecia Anderson	F	Sr	20	0	0	0	0.0000	6	12	0	0	0	0
Tayler VanDenakker	G	Jr	10	0	0	0	0.0000	1	2	0	0	0	0
