Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Kristin Faber	F	Sr	27	22	10	32	1.1852	23	57	4	4	1	1
Toni Simones	F	Jr	27	5	14	19	0.7037	4	8	0	1	0	1
Christine Dickinson	F	Sr	27	9	8	17	0.6296	9	18	3	2	0	1
Dani Kerr	F	So	27	7	8	15	0.5556	8	16	1	0	1	0
Kelli Johnson	D	Sr	27	5	10	15	0.5556	10	20	0	3	0	0
Taylor Jenkins	F	Jr	21	7	6	13	0.6190	9	18	2	3	0	0
Casey McMullen	F	So	27	6	7	13	0.4815	7	14	1	0	3	0
Nikki Kothenbeutel	F	Fr	27	5	7	12	0.4444	8	16	1	2	0	0
Emily Haluska	F	So	27	6	4	10	0.3704	3	6	2	0	0	0
Emily Larson	D	Fr	27	3	5	8	0.2963	9	18	0	0	1	0
Allison Malecek	F	So	25	3	5	8	0.3200	6	12	0	1	0	0
Stephanie Hatcher	D	Fr	27	0	5	5	0.1852	5	10	0	0	0	0
Abbie Hawthorne	F	So	27	1	3	4	0.1481	5	10	0	0	0	0
Rachel Vath	D	Fr	27	2	0	2	0.0741	14	28	0	0	0	0
Katie Ward	F/D	Jr	9	0	2	2	0.2222	0	0	0	0	0	0
Kate Loberg-Sonderup	D	So	27	0	1	1	0.0370	10	20	0	0	0	0
Jackie McKay	D	Jr	2	0	1	1	0.5000	0	0	0	0	0	0
Ally Derthick	G	Fr	6	0	0	0	0.0000	0	0	0	0	0	0
Molly Anderson	D	So	2	0	0	0	0.0000	2	4	0	0	0	0
Mara Stormer	G	So	21	0	0	0	0.0000	0	0	0	0	0	0
Jordan Quiring	G	Fr	10	0	0	0	0.0000	0	0	0	0	0	0
