Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Cayley Mercer	F	Sr	40	25	25	50	1.2500	11	22	3	3	0	2
Geneviève Bannon	F	JR	40	11	27	38	0.9500	7	14	3	0	2	1
Olivia Howe	F	Sr	39	16	21	37	0.9487	5	10	5	3	2	2
Erin Ambrose	D	Sr	30	7	21	28	0.9333	9	18	0	2	0	0
Loren Gabel	F	Fr	40	18	9	27	0.6750	10	20	2	3	0	1
Shannon MacAulay	F	Sr	40	9	17	26	0.6500	12	24	2	5	0	0
Rhyen McGill	F	Fr	40	14	11	25	0.6250	2	4	3	2	0	0
Savannah Harmon	D	So	40	4	18	22	0.5500	8	16	1	1	0	0
Kelly Mariani	F	Fr	39	9	9	18	0.4615	11	22	5	0	0	0
Renata Fast	D	Sr	36	5	12	17	0.4722	16	32	1	2	0	1
Amanda Titus	F	So	36	5	10	15	0.4167	8	16	0	1	0	0
Josiane Pozzebon	D	Fr	40	3	11	14	0.3500	9	18	1	0	0	0
Lauren Lefler	F	So	40	4	8	12	0.3000	8	16	0	0	0	0
Cassidy Vinkle	F	Fr	40	3	7	10	0.2500	11	22	1	0	0	0
Emma Keenan	D	Fr	40	1	6	7	0.1750	9	18	0	0	0	0
Corie Jacobson	D	Jr	40	1	5	6	0.1500	4	8	1	0	0	0
Jessica Gillham	F	Jr	37	2	3	5	0.1351	0	0	1	0	0	0
Katelyn Fournier	F	So	35	2	3	5	0.1429	0	0	0	0	0	0
Brielle Bellerive	F	So	26	1	4	5	0.1923	3	6	1	0	0	0
Shea Tiley	G	So	37	0	0	0	0.0000	0	0	0	0	0	0
McKenzie Johnson	G	Jr	6	0	0	0	0.0000	0	0	0	0	0	0
