Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Abby Sawyer	F	So	27	14	12	26	0.9630	2	4	5	5	0	0
Taylor Guzzo	F	Sr	27	9	12	21	0.7778	6	12	1	3	0	0
Sierra Hanowski	F	Jr	27	11	9	20	0.7407	4	8	1	4	0	0
Katie Josephson	F	So	27	7	10	17	0.6296	2	7	0	1	0	0
Mac Johnson	F	So	18	9	5	14	0.7778	5	10	0	4	0	0
Nikki Logergren	F	Sr	19	5	6	11	0.5789	6	12	0	2	0	0
Amanda Broman	F	So	27	1	9	10	0.3704	13	26	0	0	0	0
Kaleigh Hamann	F	So	23	1	8	9	0.3913	9	18	0	1	0	0
Anja Kadijević	F	Jr	27	5	0	5	0.1852	0	0	1	0	0	0
Denisa Lalíková	D	Fr	27	1	4	5	0.1852	4	8	0	1	0	0
Ivy Smith	D	Jr	27	1	3	4	0.1481	5	10	0	0	0	0
Brandi Malwitz	F	So	26	0	4	4	0.1538	18	36	0	0	0	0
Kennedy Houge	D	Fr	26	2	1	3	0.1154	5	10	1	1	0	0
Lindsey Wright	F	So	27	1	2	3	0.1111	1	2	0	0	0	0
Zahn Thompson	F	So	26	1	2	3	0.1154	8	16	0	0	0	0
Sami Anderson	D	So	23	1	1	2	0.0870	4	8	0	0	0	0
Brenna Smith	D	Jr	24	0	2	2	0.0833	5	21	0	0	0	0
Laurissa Kostiw	D	Fr	22	0	2	2	0.0909	3	6	0	0	0	0
Hailee Johnson	D	So	24	0	1	1	0.0417	0	0	0	0	0	0
Kelsey Reeves	G	Sr	2	0	0	0	0.0000	0	0	0	0	0	0
Kristen Hunt	G	So	4	0	0	0	0.0000	0	0	0	0	0	0
Lindsey Hartfiel	G	Jr	24	0	0	0	0.0000	0	0	0	0	0	0
