Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Erin Dwyer	F	Sr	25	9	5	14	0.5600	3	6	0	0	0	1
Athena Akiki	F	Sr	21	5	5	10	0.4762	5	10	0	2	0	0
Kaitlyn Wurzer	F	Jr	25	0	8	8	0.3200	5	10	0	0	0	0
Arianna Boscia	D	Fr	23	1	6	7	0.3043	12	24	0	0	0	0
Carolyn Avery	F	Sr	23	3	3	6	0.2609	1	2	0	2	0	0
Tori Hubbard	F	Sr	22	2	4	6	0.2727	6	12	1	1	0	0
Sarah Bagley	F	Sr	24	3	2	5	0.2083	5	10	0	0	0	0
Katherine O'Brien	F	Jr	23	2	3	5	0.2174	2	4	0	1	0	0
Jordan Monbouquette	F	Fr	19	2	3	5	0.2632	5	10	0	0	0	0
Kayla Kee	D	Sr	25	1	4	5	0.2000	3	6	1	1	0	0
Jillian Witwicki	D/F	Jr	22	3	1	4	0.1818	4	8	1	1	0	0
Madison Nichols	F	So	23	2	2	4	0.1739	4	8	0	0	0	0
Tori Dinger	F	Sr	25	1	3	4	0.1600	11	22	0	0	0	0
Alissa Sullivan	D	Fr	25	0	4	4	0.1600	2	4	0	0	0	0
Ashley Dineen	F	Jr	20	1	1	2	0.1000	1	2	0	0	0	0
Lauren Cuculino	D	Sr	20	1	1	2	0.1000	7	14	1	0	0	0
Christiana Akiki	D	So	17	1	0	1	0.0588	6	12	0	1	0	0
Lauren Sullivan	D	Sr	25	0	1	1	0.0400	7	14	0	0	0	0
Holly Sullivan	F	So	2	0	0	0	0.0000	0	0	0	0	0	0
Tina Frasca	G	Sr	17	0	0	0	0.0000	0	0	0	0	0	0
Brenna Galvin	F	So	6	0	0	0	0.0000	2	4	0	0	0	0
Abby Burke	G	Sr	10	0	0	0	0.0000	0	0	0	0	0	0
Torrie Gray	D/F	Fr	8	0	0	0	0.0000	2	4	0	0	0	0
Amanda Donahoe	D/F	Jr	25	0	0	0	0.0000	5	10	0	0	0	0
Amanda Nelson	D/F	Fr	2	0	0	0	0.0000	0	0	0	0	0	0
Erica Ragazzo	G	Sr	5	0	0	0	0.0000	0	0	0	0	0	0
