Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Elin Holmlov	F	Jr	34	23	28	51	1.5000	20	51	4	7	0	0
Haley Irwin	F	So	39	22	22	44	1.1282	48	96	5	8	0	0
Sara O'Toole	F	Sr	39	12	31	43	1.1026	7	14	1	2	1	1
Pernilla Winberg	F	Fr	38	14	27	41	1.0789	8	16	1	7	0	0
Jocelyne Larocque	D	So	37	4	33	37	1.0000	50	108	1	2	0	1
Laura Fridfinnson	F	So	39	20	14	34	0.8718	15	30	6	6	2	1
Saara Tuominen	F	Jr	39	12	20	32	0.8205	0	0	1	6	0	0
Heidi Pelttari	D	Jr	39	4	23	27	0.6923	6	12	0	3	0	0
Jaime Rasmussen	D	Jr	38	9	12	21	0.5526	0	0	3	5	0	0
Tawni Mattila	F	Sr	39	9	7	16	0.4103	12	24	1	1	1	0
Emmanuelle Blais	F	Jr	33	10	4	14	0.4242	22	60	1	3	1	0
Jenni Asserholt	D	Fr	34	2	8	10	0.2941	22	44	0	0	1	1
Myriam Trepanier	D	Sr	38	2	5	7	0.1842	22	44	0	0	0	0
Sarah Murray	D	Jr	39	0	6	6	0.1538	6	12	0	0	0	0
Tara Gray	D	So	38	3	1	4	0.1053	12	24	1	0	0	0
Kacy Ambroz	F	Fr	37	1	3	4	0.1081	3	6	0	0	0	0
Erin Olson	F	Sr	34	1	3	4	0.1176	7	14	0	0	0	0
Libby Guzzo	F	So	38	2	0	2	0.0526	0	0	1	0	0	0
Kim Martin	G	Jr	22	0	2	2	0.0909	0	0	0	0	0	0
Lana Steck	G	Fr	5	0	0	0	0.0000	0	0	0	0	0	0
Johanna Ellison	G	Sr	19	0	0	0	0.0000	0	0	0	0	0	0
Justine Fisher	F	Fr	21	0	0	0	0.0000	0	0	0	0	0	0
Tori Shelafoe	F	Fr	5	0	0	0	0.0000	1	2	0	0	0	0
