Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Whitney Naslund	F	So	32	8	12	20	0.6250	10	20	0	1	2	0
Melanie Guillemette	D	Jr	32	9	10	19	0.5938	10	31	4	5	0	0
Nicole McDonald	F	Jr	31	10	5	15	0.4839	20	40	1	2	0	0
Kendra Dunlop	F	Fr	31	10	5	15	0.4839	7	14	2	3	0	1
Allison Wright	F	So	32	7	7	14	0.4375	7	14	1	1	0	0
Laura Gersten	D	So	32	4	10	14	0.4375	6	12	0	1	0	0
Melissa Boik	D	Jr	32	3	9	12	0.3750	8	16	2	2	0	0
Kelly Barbera	D	Sr	30	1	11	12	0.4000	8	16	0	1	0	0
Allysen Weidner	F	So	32	6	3	9	0.2813	16	32	0	3	0	1
Jamie-Lynn Stewart	F	Jr	32	3	4	7	0.2188	18	36	0	1	1	0
Brooke Thompson	F	Sr	32	2	5	7	0.2188	13	26	0	0	0	0
Rossli Chace	F	So	31	1	4	5	0.1613	2	4	0	0	0	0
Julie Aho	F	Sr	29	3	1	4	0.1379	11	22	2	0	0	0
Ellen McNamara	D	Sr	32	0	3	3	0.0938	5	10	0	0	0	0
Sydney O'Keefe	F	Fr	32	0	3	3	0.0938	2	4	0	0	0	0
Jaime Jacquard-Sowa	F	Jr	31	0	1	1	0.0323	5	10	0	0	0	0
Ashley Gaylord	F	Fr	16	0	0	0	0.0000	0	0	0	0	0	0
Sonja van der Bliek	G	Fr	14	0	0	0	0.0000	0	0	0	0	0	0
Ashley Mayr	G	Jr	19	0	0	0	0.0000	0	0	0	0	0	0
Jodi Yaworski	D	So	32	0	0	0	0.0000	6	12	0	0	0	0
