Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	GWG	PPG	SHG	ENG
Carly Haggard	F	Jr	32	37	33	70	2.1875	4	4	1	0
Kim McCullough	F	Sr	32	22	16	38	1.1875	3	3	1	1
Kristin King	F	Sr	32	11	24	35	1.0938	1	3	1	1
Meagan Walton	F	Fr	32	10	22	32	1.0000	2	3	0	0
Sarah Clark	F	So	32	12	17	29	0.9063	4	0	2	0
Cheryl Muranko	F	Fr	28	15	11	26	0.9286	3	2	1	0
Louise Pietrangelo	D	So	32	10	15	25	0.7813	0	1	0	0
Amy Catlin	F/D	Jr	32	6	12	18	0.5625	1	0	0	0
Danielle Grundy	F	Fr	32	6	11	17	0.5313	2	0	0	0
Lesley Reiart	D	So	32	1	13	14	0.4375	0	0	0	0
Lydia Wheatley	F	Jr	10	4	8	12	1.2000	1	1	0	0
Melissa Dolan	D	Sr	32	2	9	11	0.3438	2	0	0	0
Krista Dornfried	F	Fr	32	8	2	10	0.3125	1	0	0	0
Kristin Romberg	F/D	Sr	14	2	5	7	0.5000	0	0	0	0
Carolyn Steele	F	Jr	29	1	4	5	0.1724	0	0	1	0
Alana BreMiller	D	Fr	31	3	1	4	0.1290	0	1	0	0
Jillian Rockoff	D	Jr	32	1	3	4	0.1250	0	0	0	0
Alex Zagaria	D	Fr	31	0	4	4	0.1290	0	0	0	0
Amy Ferguson	G	Jr	29	0	0	0	0.0000	0	0	0	0
Kate Cochrane	G	Sr	4	0	0	0	0.0000	0	0	0	0
