Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	GWG	PPG	SHG	ENG
Deborah Spillane	F	So	35	17	18	35	1.0000	4	5	1	0
Sarah Feldman	F	So	35	14	18	32	0.9143	2	7	1	0
Becky Zavisza	F	Fr	35	17	12	29	0.8286	3	4	1	1
Meghan Fardelmann	F	Fr	35	9	10	19	0.5429	1	0	0	1
Maggie Taverna	D	Fr	35	7	11	18	0.5143	2	4	2	0
Cristin Stuart	D	So	32	2	12	14	0.4375	0	0	0	0
Jill McInnis	D	Sr	30	6	6	12	0.4000	2	0	1	0
Colleen Harris	F	So	30	2	7	9	0.3000	1	0	0	0
Erin Blood	D	So	35	4	4	8	0.2286	1	1	0	0
Shannon Webster	F	Fr	33	2	5	7	0.2121	1	1	0	0
Lindsay Wright	F	So	35	2	4	6	0.1714	1	1	0	0
Brie Baskin	D	Fr	33	0	6	6	0.1818	0	0	0	0
Stephanie Olchowski	D	Fr	31	1	3	4	0.1290	0	0	0	0
Nancy Gillis	F	Sr	35	3	0	3	0.0857	1	0	1	1
Krystal Strassman	D	Jr	26	1	2	3	0.1154	0	0	0	0
Lee-J Mirasolo	F	So	35	1	1	2	0.0571	1	0	0	0
Michelle Lombardi	F	Jr	30	1	0	1	0.0333	0	0	0	0
Rachel Wedig	D	So	29	0	1	1	0.0345	0	0	0	0
Sarah Courtney	F	Sr	35	0	1	1	0.0286	0	0	0	0
Jessica Wilson	D	Jr	1	0	0	0	0.0000	0	0	0	0
Lauren Wiedmeier	F	Fr	3	0	0	0	0.0000	0	0	0	0
Johanna Ellison	G	Fr	8	0	0	0	0.0000	0	0	0	0
Alison Quandt	G	Sr	28	0	0	0	0.0000	0	0	0	0
