Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Melissa Mackley	F	Jr	28	9	18	27	0.9643	5	10	2	1	2	1
Jessica Doig	F	Sr	28	13	9	22	0.7857	7	14	5	4	0	0
Allie Schwab	F	Fr	28	13	8	21	0.7500	5	10	4	3	1	0
Kirstin Peterson	D	So	28	4	12	16	0.5714	14	28	0	3	0	0
Mari Gunderson	F	Sr	25	8	7	15	0.6000	11	22	3	2	0	0
Mollie Carroll	F	Fr	28	6	9	15	0.5357	3	6	2	5	0	0
Jenny Pusch	F	Sr	28	5	9	14	0.5000	7	14	0	2	0	0
Lynn Hillen	F	Jr	28	7	6	13	0.4643	10	20	2	2	0	0
Alyssa Gaulrapp	F	Fr	27	6	6	12	0.4444	5	10	0	3	0	0
Kathryn DelZoppo	F	Fr	26	5	6	11	0.4231	5	10	0	3	0	0
Kelsey Johnson	D	So	26	0	9	9	0.3462	0	0	0	0	0	0
Christine Wicker	F	Sr	28	5	3	8	0.2857	0	0	1	1	0	0
Gracie Olson	F	Fr	25	4	4	8	0.3200	3	6	0	1	0	0
Sara Yungner	D	So	28	4	4	8	0.2857	8	16	1	3	0	0
Whitney Schaff	F	Fr	27	3	5	8	0.2963	7	14	0	1	0	0
Laura Hillman	F	Jr	15	2	3	5	0.3333	0	0	1	0	0	0
Alyssa Saunders	F	Jr	27	2	3	5	0.1852	5	10	1	1	0	0
Gina DeNucci	D	Fr	10	0	4	4	0.4000	0	0	0	0	0	0
Nara Higano	D	Fr	21	0	4	4	0.1905	4	8	0	0	0	0
Claire Opsahl	D	Jr	23	1	1	2	0.0870	10	20	0	1	0	0
Emily Klatt	G	Fr	12	0	0	0	0.0000	0	0	0	0	0	0
Danielle Justice	G	Fr	17	0	0	0	0.0000	0	0	0	0	0	0
Osa Donovan	G	Fr	3	0	0	0	0.0000	0	0	0	0	0	0
