Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Brianna Decker	F	Jr	40	37	45	82	2.0500	18	47	5	7	1	1
Brooke Ammerman	F	Sr	40	34	43	77	1.9250	20	48	5	12	2	0
Hilary Knight	F	Sr	40	31	29	60	1.5000	11	22	10	6	4	0
Carolyne Prï¿½vost	F	Sr	33	27	32	59	1.7879	2	4	5	6	1	1
Brittany Ammerman	F	So	40	13	17	30	0.7500	15	30	2	0	0	1
Stefanie McKeough	D	Jr	28	5	18	23	0.8214	7	14	1	3	0	0
Katy Josephs	F	Fr	40	5	14	19	0.4750	4	8	1	1	0	0
Madison Packer	F	So	36	4	14	18	0.5000	28	56	1	1	0	0
Blayre Turnbull	F	Fr	34	7	7	14	0.4118	7	14	2	0	1	0
Kelly Jaminski	D	So	40	5	9	14	0.3500	6	12	0	1	1	0
Katarina Zgraja	D	Fr	40	2	10	12	0.3000	7	14	0	1	0	0
Karley Sylvester	F	Fr	40	4	7	11	0.2750	7	14	0	1	0	0
Jordan Brickner	D	Jr	40	2	9	11	0.2750	0	0	0	1	0	0
Alev Kelter	D	Jr	28	1	9	10	0.3571	16	32	1	0	0	0
Lauren Unser	F	Jr	40	2	4	6	0.1500	3	6	0	1	0	0
Laurel Miller	D	So	39	1	4	5	0.1282	0	0	0	1	0	0
Natalie Berg	D	So	28	0	4	4	0.1429	0	0	0	0	0	0
Brittany Haverstock	D	Sr	36	0	4	4	0.1111	4	8	0	0	0	0
Saige Pacholok	D	Jr	36	1	2	3	0.0833	14	28	0	0	0	1
Alex Rigsby	G	So	40	0	3	3	0.0750	1	2	0	0	0	0
Derya Kelter	F	Jr	6	0	0	0	0.0000	0	0	0	0	0	0
Nikki Kaasa	G	Sr	5	0	0	0	0.0000	0	0	0	0	0	0
