Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Vanessa Emond	F	So	37	17	16	33	0.8919	11	22	2	2	3	2
Britni Smith	D	Sr	35	8	17	25	0.7143	5	10	1	5	2	1
Kelly Sabatine	F	Fr	36	9	15	24	0.6667	10	20	1	2	1	0
Michelle Ng	F	Fr	37	9	11	20	0.5405	2	4	1	3	0	0
Alley Bero	F	So	37	8	12	20	0.5405	6	12	1	4	0	1
Kayla Sullivan	F	Fr	36	12	5	17	0.4722	9	18	3	5	0	1
Tara Akstull	F	Sr	37	7	10	17	0.4595	7	14	2	3	0	0
Courtney Sawchuk	F	Sr	35	0	9	9	0.2571	12	24	0	0	0	0
Jamie Goldsmith	F	Fr	35	6	2	8	0.2286	14	28	2	2	0	0
Michelle Zimmerman	D	Jr	33	4	3	7	0.2121	3	6	2	0	1	0
Brooke Fernandez	D	Fr	37	2	5	7	0.1892	18	36	0	1	0	0
Kirsten Roach	F	Jr	22	3	1	4	0.1818	6	12	0	0	0	0
Karlee Shields	F	Sr	37	2	1	3	0.0811	0	0	1	0	0	0
Lauren Brozowski	D	Jr	37	1	2	3	0.0811	8	16	0	0	0	0
Josee Belanger	D	So	35	0	2	2	0.0571	3	6	0	0	0	0
Becky Street	D	Sr	34	0	1	1	0.0294	0	0	0	0	0	0
Ashley Scott	F	Fr	37	0	1	1	0.0270	0	0	0	0	0	0
Karell Émard	F	Jr	7	0	1	1	0.1429	6	12	0	0	0	0
Maxie Weisz	G	Sr	19	0	0	0	0.0000	0	0	0	0	0	0
Brittony Chartier	G	Sr	30	0	0	0	0.0000	2	4	0	0	0	0
Kyrsten Venasse	F	Jr	29	0	0	0	0.0000	0	0	0	0	0	0
Nikki Bongaerts	G	So	4	0	0	0	0.0000	0	0	0	0	0	0
