Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Sarah Parsons	F	Sr	28	20	20	40	1.4286	7	14	2	6	0	2
Amanda Trunzo	F	Jr	27	18	15	33	1.2222	11	33	0	5	0	1
Jenna Cunningham	F	Sr	28	18	13	31	1.1071	12	24	5	6	0	0
Camille Dumais	F	Fr	28	10	15	25	0.8929	5	10	2	3	0	0
Sasha Nanji	D	Fr	28	6	13	19	0.6786	6	12	0	4	0	0
Sally Komarek	F	Fr	28	3	12	15	0.5357	6	12	0	1	0	0
Jenna Hobeika	F	So	28	4	8	12	0.4286	12	24	1	1	0	0
Sarah Toupal	F	Sr	28	4	8	12	0.4286	5	10	0	1	0	1
Kelly Foley	F	So	15	3	9	12	0.8000	0	0	2	1	0	0
Geneva Kliman	D	So	27	1	6	7	0.2593	18	36	0	0	0	0
Erica Dobos	F	So	28	1	3	4	0.1429	3	6	0	1	0	0
Lisa Berreman	D	Fr	26	0	4	4	0.1538	4	8	0	0	0	0
Margaux Sharp	D	Fr	28	0	3	3	0.1071	13	26	0	0	0	0
Moira Scanlon	D	So	27	0	2	2	0.0741	8	16	0	0	0	0
Larissa Roche	F	Jr	13	0	2	2	0.1538	0	0	0	0	0	0
Jessica Gagner	F	Fr	27	1	0	1	0.0370	3	6	0	0	0	0
Alyssa Boehm	F	Jr	28	1	0	1	0.0357	7	14	0	0	0	0
Katie Horner	D	Jr	22	0	1	1	0.0455	6	12	0	0	0	0
Sarah Kennedy	G	Sr	1	0	0	0	0.0000	0	0	0	0	0	0
Whitney Woodcox	G	Fr	7	0	0	0	0.0000	0	0	0	0	0	0
Sue Schmitz	D	Sr	24	0	0	0	0.0000	4	8	0	0	0	0
Mariel Lacina	G	Sr	23	0	0	0	0.0000	0	0	0	0	0	0
