Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	GWG	PPG	SHG	ENG
Melanie Salatino	F	Fr	26	36	25	61	2.3462	2	11	5	0
Amy Kachinske	F	Fr	25	12	16	28	1.1200	2	4	1	0
Jodi Faye	F	Sr	23	13	12	25	1.0870	3	0	0	0
Lindsy Carlson	D	So	25	4	17	21	0.8400	0	3	0	0
Jenny Ginkel	D	Sr	26	7	13	20	0.7692	1	5	0	0
Kelsey Pew	F	Fr	25	7	8	15	0.6000	1	0	1	0
Mandy Brooks	F	Sr	26	8	4	12	0.4615	3	2	1	0
Angela Harviuaux	F	So	26	5	6	11	0.4231	1	2	0	0
Jordan Sharpe	D	So	21	4	2	6	0.2857	3	0	0	0
Tresa Lamphier	F	Fr	8	3	2	5	0.6250	1	0	0	0
Brei Thompson	F	So	26	1	4	5	0.1923	0	0	0	0
Theresa Williams	F	Jr	25	1	3	4	0.1600	0	0	0	0
Marianne Bortolin	D	Fr	22	1	3	4	0.1818	0	0	0	0
Rachel Helleloid	F	So	6	2	1	3	0.5000	1	0	0	0
Stacia Johnson	F	Fr	25	1	2	3	0.1200	0	0	0	0
Georgine Gorecki	D	So	24	1	1	2	0.0833	0	0	0	0
Thereasa Jaensich	F/D	Sr	26	0	2	2	0.0769	0	0	0	0
Nicole Ropiak	F	Fr	17	0	2	2	0.1176	0	0	0	0
Amy May	D	So	24	0	1	1	0.0417	0	0	0	0
Ivana Novkovic	F	Sr	9	0	1	1	0.1111	0	0	0	0
Heather Ash	G	Fr	7	0	1	1	0.1429	0	0	0	0
Kelly Timm	G	Jr	19	0	1	1	0.0526	0	0	0	0
Deidre O'Leary	F	So	6	0	0	0	0.0000	0	0	0	0
Brittany Andrews	F	Fr	13	0	0	0	0.0000	0	0	0	0
