Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	GWG	PPG	SHG	ENG
Sarah Moe	RW	Sr	30	31	27	58	1.9333	8	7	3	2
MacKenzie Stensland	F	Sr	30	23	19	42	1.4000	2	4	4	0
Ann Katz	F	So	30	20	20	40	1.3333	1	6	0	0
Katie Deschneau	F	So	30	17	19	36	1.2000	3	2	2	0
Laura Stypulkowski	F	Fr	29	11	17	28	0.9655	1	0	0	0
Nicole Guimond	F	Jr	30	11	11	22	0.7333	4	1	0	0
Bobee Jo Lang	D	Fr	30	11	9	20	0.6667	4	4	0	0
Ellen Doyle	D	So	30	5	15	20	0.6667	0	2	0	0
Kirsten Olson	LW	Jr	28	4	10	14	0.5000	0	1	0	0
Dagney Johnson	D	Fr	30	1	8	9	0.3000	0	0	0	0
Linnea Carlson	D	Sr	9	2	6	8	0.8889	0	1	1	0
Anna Stenstrom	F	Fr	27	5	2	7	0.2593	0	0	0	0
Leah Erickson	D	Fr	30	2	5	7	0.2333	0	0	0	0
Becky Neitzke	D	Fr	27	2	3	5	0.1852	0	0	0	0
Molly O'Donnell	G	So	15	1	1	2	0.1333	0	0	0	0
Mia Langsjoen	F	Fr	28	0	2	2	0.0714	0	0	0	0
Julie Miller	F	Fr	27	0	1	1	0.0370	0	0	0	0
Natalie Rosengren	D	So	1	0	0	0	0.0000	0	0	0	0
Kendall Baumgartner			2	0	0	0	0.0000	0	0	0	0
Jill Robinson	G		3	0	0	0	0.0000	0	0	0	0
Michelle Schaefer	G		1	0	0	0	0.0000	0	0	0	0
Kristen Bigham	F	So	26	0	0	0	0.0000	0	0	0	0
Anne Kautzer	G	Fr	18	0	0	0	0.0000	0	0	0	0
