Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Christine Foster	F	Sr	31	9	13	22	0.7097	13	26	4	2	0	0
Sasha Sherry	D	So	28	8	14	22	0.7857	19	38	3	4	0	1
Melanie Wallace	F	Jr	30	6	16	22	0.7333	6	12	0	3	0	0
Paula Romanchuk	F	Fr	31	9	9	18	0.5806	22	44	0	4	0	0
Heather Landry	F	Fr	27	7	9	16	0.5926	4	8	1	4	0	0
Annie Greenwood	F	Sr	31	6	9	15	0.4839	7	14	1	1	0	1
Charissa Stadnyk	F	Fr	31	6	8	14	0.4516	6	12	1	2	0	0
Katherine Dineen	D	Sr	31	6	8	14	0.4516	11	22	2	3	0	0
Danielle DiCesare	F	Fr	31	7	6	13	0.4194	6	12	1	2	0	0
Julie Johnson	F	Fr	31	5	8	13	0.4194	6	12	1	1	0	0
Laura Martindale	D	So	31	4	9	13	0.4194	11	22	1	0	0	0
Stephanie Denino	D	Jr	31	2	11	13	0.4194	11	22	1	0	0	0
Maddie Endicott	D	Jr	31	2	5	7	0.2258	14	28	1	0	0	0
Julie Flynn	F	Jr	31	1	4	5	0.1613	8	16	0	0	0	0
Caroline Park	F	So	29	1	2	3	0.1034	1	2	1	0	0	0
Monica Brennan	D	Sr	31	0	2	2	0.0645	7	14	0	0	0	0
Kristen Young	G	Sr	31	0	0	0	0.0000	4	8	0	0	0	0
Jenna Hauca	F	So	4	0	0	0	0.0000	0	0	0	0	0	0
Megan Murray	G	Sr	1	0	0	0	0.0000	0	0	0	0	0	0
Rachel Weber	G	Fr	2	0	0	0	0.0000	0	0	0	0	0	0
