Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Paige Dale	F	So	27	11	3	14	0.5185	11	38	1	2	0	2
Jaedyn Walz	D	Fr	27	4	7	11	0.4074	20	40	1	2	1	0
Ashley Baugher	F	Jr	21	4	6	10	0.4762	5	10	0	2	0	0
Andi Husted	D	Sr	25	3	5	8	0.3200	15	41	1	1	0	0
Sam Knutson	F	Sr	25	3	5	8	0.3200	20	40	0	3	0	0
Claudia Gagnon	F	So	25	4	3	7	0.2800	10	20	0	1	0	0
Jennifer Thomsen	F	Fr	27	4	3	7	0.2593	8	16	0	2	0	0
Amanda Kane	D	Sr	24	1	5	6	0.2500	18	36	0	0	0	0
Katie Burkey	F	So	27	1	5	6	0.2222	17	34	0	1	0	0
Sydney Schneider	F	Fr	27	3	2	5	0.1852	12	24	1	2	0	0
Lauren Norgren	D	Fr	27	2	1	3	0.1111	11	22	0	1	1	0
Emma Silkey	F	So	27	2	1	3	0.1111	3	6	0	0	0	0
Julia Osowski	D	Jr	22	1	0	1	0.0455	19	38	1	0	0	0
Mariah Czech	F	So	5	0	1	1	0.2000	1	2	0	0	0	0
Jessica Roach	D	Fr	27	0	0	0	0.0000	2	4	0	0	0	0
Paige Sedlar	D	Jr	27	0	0	0	0.0000	3	6	0	0	0	0
Shania Johnson	G	Fr	2	0	0	0	0.0000	0	0	0	0	0	0
Paige Turner	G	Jr	19	0	0	0	0.0000	0	0	0	0	0	0
Kim Van Brunt	G	Jr	11	0	0	0	0.0000	0	0	0	0	0	0
