Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Brittany Phillips	F	Sr	35	18	8	26	0.7429	11	22	2	9	0	0
Jenna Klynstra	F	Sr	32	7	17	24	0.7500	18	39	0	2	0	0
Miriam Drubel	F	So	35	9	10	19	0.5429	13	26	1	2	3	1
Jocelyn Simpson	F	Jr	35	7	9	16	0.4571	6	12	1	2	0	1
Megan Wickens	D	Jr	35	1	15	16	0.4571	27	54	0	0	0	0
Melissa Kueber	F	So	28	6	7	13	0.4643	3	6	1	2	1	0
Katie Case	D	So	35	2	8	10	0.2857	11	22	0	1	0	0
Taylor Craig	F	So	35	4	5	9	0.2571	15	30	1	1	0	0
Nicole Gass	D	Fr	34	2	7	9	0.2647	19	38	0	2	0	0
Taylor Volpe	F	Jr	35	6	0	6	0.1714	3	6	2	2	1	0
Rachel Walsh	F	Jr	35	3	3	6	0.1714	8	16	2	1	0	0
Stephanie Giannopoulos	F	Jr	27	0	5	5	0.1852	3	6	0	0	0	0
Katelyn Parker	F	Fr	35	1	0	1	0.0286	2	4	1	0	0	0
Cacey Maciejewski	D	Fr	10	0	1	1	0.1000	0	0	0	0	0	0
Casey Dockus	F	So	18	0	1	1	0.0556	4	8	0	0	0	0
Susan Allen	G	So	8	0	0	0	0.0000	0	0	0	0	0	0
Jenny Currie	F	Fr	35	0	0	0	0.0000	1	2	0	0	0	0
Jessica Hootz	D	Sr	35	0	0	0	0.0000	4	8	0	0	0	0
Caroline Potolicchio	F	Jr	31	0	0	0	0.0000	5	10	0	0	0	0
Brittney Brooks	G	So	2	0	0	0	0.0000	0	0	0	0	0	0
Aimee DiBella	D	Fr	33	0	0	0	0.0000	3	6	0	0	0	0
Ashlynne Rando	G	Fr	30	0	0	0	0.0000	0	0	0	0	0	0
