Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	GWG	PPG	SHG	ENG
Maureen Hardwick	F	Fr	28	22	21	43	1.5357	2	1	1	0
Tanaya Reitz	F	Fr	28	13	26	39	1.3929	3	1	1	0
Tomery Stolz	F	Jr	26	16	20	36	1.3846	3	1	1	0
Jenny Sorensen	F	Fr	28	10	15	25	0.8929	1	2	1	0
Melanie Drake	F/D	Fr	28	9	13	22	0.7857	2	6	0	0
Tiff Petermeier	F	So	24	6	12	18	0.7500	0	2	0	0
Sue Heinmiller	F	Fr	28	11	5	16	0.5714	2	4	1	0
Tedra Mitchell	F	So	26	5	11	16	0.6154	1	0	0	0
Susan Hosford	F	Fr	27	3	5	8	0.2963	1	0	0	0
Katie Strassener	RW	So	23	5	1	6	0.2609	2	2	0	0
Jordan Benson	F/D	Jr	23	1	3	4	0.1739	1	0	0	0
Alison Holland	F/D	Sr	27	0	4	4	0.1481	0	0	0	0
Kelly Kopel	F	Sr	28	2	1	3	0.1071	0	0	0	0
Michelle Radzik	D	So	22	1	2	3	0.1364	1	0	0	0
Rachel Reinhardt	D	So	25	0	3	3	0.1200	0	0	0	0
Katie Moore	F	Jr	14	1	1	2	0.1429	0	0	0	0
Lindsay Jacobs	D	Jr	24	1	1	2	0.0833	0	0	0	0
Jana Jurkovich	D	So	4	0	1	1	0.2500	0	0	0	0
Steph Kilpatrick	G	Fr	3	0	0	0	0.0000	0	0	0	0
Cathy Dreyer	F	Fr	9	0	0	0	0.0000	0	0	0	0
Lindsay Allen	D	Fr	8	0	0	0	0.0000	0	0	0	0
Kristen Ponsolle	F	Sr	17	0	0	0	0.0000	0	0	0	0
Becky Kilpatrick	G	Sr	21	0	0	0	0.0000	0	0	0	0
Nikki Sailer	F	So	9	0	0	0	0.0000	0	0	0	0
Vanessa Miller	D	Jr	23	0	0	0	0.0000	0	0	0	0
Danielle Mikolai	G	Jr	16	0	0	0	0.0000	0	0	0	0
