Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Jessica Schroeder	F	Jr	25	12	28	40	1.6000	21	42	1	1	0	0
Niki Blazenko	F	Jr	25	16	13	29	1.1600	9	26	3	5	1	0
Diane Peters	F	So	25	7	14	21	0.8400	18	36	2	3	0	0
Nicole Alexopoulos	F	So	25	8	12	20	0.8000	1	2	1	1	0	0
Jasper Thomson	F	So	25	5	14	19	0.7600	16	35	1	1	0	0
Holly Williams	F	Sr	25	8	7	15	0.6000	15	30	0	2	0	0
Kayla Dubowski	D	So	24	6	9	15	0.6250	7	14	0	3	0	0
Stephanie Nakamura	D	Jr	25	2	7	9	0.3600	14	28	1	2	0	0
Brittany Metcalfe	D	So	25	4	4	8	0.3200	5	10	0	3	0	0
Khristine Acosta	F	So	25	3	5	8	0.3200	7	14	1	0	0	0
Mariah Fairgrieve	D	Jr	25	2	5	7	0.2800	23	46	0	1	0	0
Tanya Lamon	F	Fr	22	1	5	6	0.2727	2	4	0	0	0	0
Jennie Greenlee	F	So	25	3	2	5	0.2000	2	4	1	0	0	0
Olivia Pryzbylkowski	D	Fr	25	1	2	3	0.1200	14	28	0	0	0	0
Angie Conte	F	So	20	2	0	2	0.1000	3	6	1	0	0	0
Lynsey Nakamura	F/D	Fr	10	1	0	1	0.1000	0	0	0	0	0	0
Shannon Donnelly	G	Fr	19	0	1	1	0.0526	0	0	0	0	0	0
Stephanie Bonin	D	Fr	22	0	1	1	0.0455	0	0	0	0	0	0
Gina Reuter	D	Jr	25	0	1	1	0.0400	7	14	0	0	0	0
Danielle McGurry	F	So	25	0	0	0	0.0000	3	6	0	0	0	0
Laura Keeley	G	Sr	6	0	0	0	0.0000	0	0	0	0	0	0
Kendra Chisholm	G	So	1	0	0	0	0.0000	0	0	0	0	0	0
Amanda Houck	G	Jr	1	0	0	0	0.0000	0	0	0	0	0	0
