Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	GWG	PPG	SHG	ENG
Lindsay Czarnecki	C	Jr	20	14	8	22	1.1000	2	1	1	0
Lindsay Kurtis	F	Sr	17	8	13	21	1.2353	2	0	0	0
Hannah Impola	F	Fr	20	8	9	17	0.8500	1	0	0	0
Brandie Dunn	F	Fr	20	9	5	14	0.7000	1	2	1	0
Kali Palmer	D	So	20	5	5	10	0.5000	0	2	0	0
Bridgette Richter	F	So	5	1	5	6	1.2000	0	1	0	0
Abby Cline	F	Fr	20	1	5	6	0.3000	0	1	0	0
Sam Gunning	D	So	18	0	6	6	0.3333	0	0	0	0
Jenei Estrada	D	Sr	14	2	3	5	0.3571	1	1	0	0
Paige Stone	F	Fr	20	1	3	4	0.2000	0	0	0	0
Joanna Berringer	D	Fr	19	0	2	2	0.1053	0	0	0	0
Britt Ringstrom	D	So	16	1	0	1	0.0625	1	0	0	0
Miranda Koenig	F	So	4	1	0	1	0.2500	0	0	0	0
Marya Losinski	D	Fr	19	1	0	1	0.0526	0	0	0	1
Ashley Mazur	D	Fr	6	0	1	1	0.1667	0	0	0	0
Charity Hartzell	D	Sr	18	0	1	1	0.0556	0	0	0	0
Millie Eidsvaag	G	Jr	1	0	0	0	0.0000	0	0	0	0
Ryane Miller	F	Fr	18	0	0	0	0.0000	0	0	0	0
Erin Anderson	F	So	6	0	0	0	0.0000	0	0	0	0
Kristi Post	F	Fr	6	0	0	0	0.0000	0	0	0	0
Laura Eberhardt	D	Fr	4	0	0	0	0.0000	0	0	0	0
Jamie Savage	G	Jr	11	0	0	0	0.0000	0	0	0	0
Chrissy Krell	F	So	2	0	0	0	0.0000	0	0	0	0
Laurel Grandinetti	F	Fr	7	0	0	0	0.0000	0	0	0	0
Grete Lee	D	So	8	0	0	0	0.0000	0	0	0	0
Missy Dassinger	F	Jr	15	0	0	0	0.0000	0	0	0	0
Jenna Johnson	G	So	10	0	0	0	0.0000	0	0	0	0
