Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Jinelle Zaugg	F	Sr	41	24	19	43	1.0488	14	28	5	8	0	0
Meghan Duggan	F	So	38	20	23	43	1.1316	19	38	2	5	1	0
Erika Lawler	F	Jr	41	12	28	40	0.9756	9	18	4	3	0	0
Hilary Knight	F	Fr	41	20	18	38	0.9268	0	0	6	6	0	0
Mallory Deluce	F	Fr	39	12	19	31	0.7949	4	8	3	3	0	0
Angie Keseley	F	Jr	41	10	15	25	0.6098	11	22	0	3	0	0
Alycia Matthews	D	Jr	41	4	20	24	0.5854	12	24	2	2	0	0
Jasmine Giles	F	So	41	5	18	23	0.5610	15	30	1	2	0	0
Kyla Sanders	F	So	41	14	6	20	0.4878	12	24	2	2	0	0
Kelly Nash	F	Fr	41	7	7	14	0.3415	3	6	0	1	0	0
Malee Windmeier	D	Fr	41	2	12	14	0.3415	11	22	1	1	1	1
Emily Morris	D	Sr	41	1	13	14	0.3415	0	0	0	1	0	0
Tia Hanson	F	Jr	41	2	8	10	0.2439	4	8	0	0	0	0
Rachel Bible	F	Jr	41	0	9	9	0.2195	15	30	0	0	0	0
Kayla Hagen	F	Jr	40	3	3	6	0.1500	1	2	1	0	0	0
Emily Kranz	F	So	41	3	3	6	0.1463	8	16	1	0	0	0
Olivia Jakiel	D	Fr	41	1	4	5	0.1220	5	10	0	0	0	0
Anne Dronen	D	Fr	33	1	1	2	0.0606	5	10	1	0	0	0
Mikka Nordby	D	Sr	11	1	0	1	0.0909	4	8	0	0	0	0
Maria Evans	F	Fr	3	0	0	0	0.0000	2	4	0	0	0	0
Jessie Vetter	G	Sr	38	0	0	0	0.0000	0	0	0	0	0	0
Alannah McCready	G	So	3	0	0	0	0.0000	0	0	0	0	0	0
