Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Laura Bowman	F	So	37	16	15	31	0.8378	8	16	4	4	2	1
Amy Petersen	F	So	37	11	16	27	0.7297	6	12	1	3	0	0
Shannon Yoxheimer	F	Jr	37	12	8	20	0.5405	10	20	6	4	0	0
Caitlin Reilly	F	Fr	37	6	10	16	0.4324	5	10	1	0	0	0
Bella Sutton	D	Fr	37	7	8	15	0.4054	14	28	3	5	0	0
Hannah Hoenshell	F	Jr	37	5	8	13	0.3514	1	2	0	1	0	0
Hannah Bramm	F	Jr	37	6	6	12	0.3243	18	36	1	5	0	0
Kelly Seward	D	So	37	1	9	10	0.2703	12	24	0	1	0	0
Remi Martin	D	Fr	37	0	6	6	0.1622	16	32	0	0	0	0
Emily Laurenzi	F	Jr	37	3	2	5	0.1351	4	8	1	0	0	1
Sarah Nielsen	F	So	37	3	2	5	0.1351	4	8	0	0	0	2
Micayla Catanzariti	F	Jr	37	2	2	4	0.1081	15	30	0	0	1	0
Jordin Pardoski	D	Jr	35	0	4	4	0.1143	14	28	0	0	0	0
Paige Jahnke	D	Jr	37	0	1	1	0.0270	11	22	0	0	0	0
Jeanette Bateman	F/D	Jr	31	0	1	1	0.0323	1	2	0	0	0	0
Jill Holdcroft	F	Jr	30	0	0	0	0.0000	0	0	0	0	0	0
Christi Vetter	F	Fr	13	0	0	0	0.0000	0	0	0	0	0	0
Kendra Rasmussen	F	Jr	32	0	0	0	0.0000	0	0	0	0	0	0
Irene Kiroplis	D/F	Fr	9	0	0	0	0.0000	3	6	0	0	0	0
Hannah Ehresmann	G	Fr	12	0	0	0	0.0000	0	0	0	0	0	0
Celine Whitlinger	G	Jr	25	0	0	0	0.0000	0	0	0	0	0	0
Sarah Wilkie	D	Jr	6	0	0	0	0.0000	0	0	0	0	0	0
Aly Hardy	F	Fr	29	0	0	0	0.0000	0	0	0	0	0	0
