Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Natalie Spooner	F	Sr	34	31	19	50	1.4706	15	30	4	12	1	2
Laura McIntosh	F	Sr	32	12	27	39	1.2188	8	16	1	1	1	0
Ally Tarr	F	So	35	17	10	27	0.7714	11	33	6	6	1	0
Hokey Langan	F	Jr	36	8	13	21	0.5833	12	24	2	2	1	1
Kelly Wild	D	Sr	36	3	14	17	0.4722	26	52	0	2	0	0
Paige Semenza	F	Jr	34	5	9	14	0.4118	14	28	1	1	1	0
Taylor Kuehl	F	Fr	36	3	11	14	0.3889	10	20	1	0	0	0
Danielle Gagne	F	Fr	36	6	4	10	0.2778	13	37	1	0	0	0
Minttu Tuominen	F	Jr	32	2	7	9	0.2813	11	22	0	1	0	0
Sara Schmitt	D	Fr	36	1	8	9	0.2500	21	42	0	0	0	0
Melissa Feste	F	Sr	20	1	6	7	0.3500	1	2	0	0	0	0
Annie Svedin	D	So	32	1	6	7	0.2188	0	0	0	0	0	0
Madison Marcotte	D	So	36	1	6	7	0.1944	3	6	0	0	0	0
Tina Hollowell	F	Jr	36	4	2	6	0.1667	9	18	0	0	0	0
Kari Schmitt	D	Fr	25	2	4	6	0.2400	10	20	0	0	0	0
Kayla Sullivan	F	Fr	36	2	4	6	0.1667	3	6	0	0	0	0
Brittany Carlson	D	Sr	36	0	3	3	0.0833	14	39	0	0	0	0
Chelsea Knapp	G	Jr	15	0	1	1	0.0667	0	0	0	0	0	0
Liz Rizzo	F	Jr	14	0	0	0	0.0000	0	0	0	0	0	0
Lisa Steffes	G	So	26	0	0	0	0.0000	0	0	0	0	0	0
Becky Allis	D	So	36	0	0	0	0.0000	5	10	0	0	0	0
