Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	GWG	PPG	SHG	ENG
Lindsay Hansen	F	So	32	11	29	40	1.2500	3	1	0	2
Carolyn Gordon	F	Sr	36	23	16	39	1.0833	4	7	0	0
Rebecca Paul	F	So	36	13	24	37	1.0278	1	5	0	0
Stephanie Jones	F	Jr	35	16	17	33	0.9429	3	4	1	0
Kristen Thomas	D	Sr	35	3	27	30	0.8571	0	1	0	0
Nicole Hekle	F	Fr	36	12	15	27	0.7500	2	6	1	0
Allison Edgar	D	Sr	35	9	16	25	0.7143	2	5	1	0
Sadie Wright-Ward	F	Fr	36	10	9	19	0.5278	5	2	0	0
Lindsey Caleo	F	Fr	36	7	11	18	0.5000	1	0	0	0
Janine Goulet	F	Sr	36	3	12	15	0.4167	0	1	0	0
Martine Garland	D	Fr	35	5	7	12	0.3429	2	3	0	0
Jackie Wedster	F	Fr	36	7	3	10	0.2778	0	0	0	0
Debbie Bernhard	F	Sr	33	2	7	9	0.2727	0	0	0	0
Jaime VanMassenhove	F	Sr	36	3	4	7	0.1944	0	1	0	2
Shannon Clement	D	Fr	35	3	2	5	0.1429	0	1	0	0
Melissa Bourdon	G	Fr	26	0	1	1	0.0385	0	0	0	0
Vicki Davis	F	So	6	0	1	1	0.1667	0	0	0	0
Christie Urban	D	Fr	34	0	0	0	0.0000	0	0	0	0
Tracy True	D	So	35	0	0	0	0.0000	0	0	0	0
Brittany Busa	G	Fr	4	0	0	0	0.0000	0	0	0	0
Maghan Grahn	G	So	7	0	0	0	0.0000	0	0	0	0
