Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	GWG	PPG	SHG	ENG
Kim Pearce	F	So	31	15	15	30	0.9677	5	10	0	0
Liz Keady	F	So	28	15	13	28	1.0000	1	8	0	2
Laura Watt	F	So	31	9	17	26	0.8387	2	4	0	0
Heather Jackson	F	Jr	31	6	17	23	0.7419	1	2	0	1
Dina McCumber	D	So	31	3	18	21	0.6774	0	2	0	0
Sarah Butsch	F	Jr	31	9	5	14	0.4516	4	1	0	0
Brittany Salmon	F	Fr	31	4	8	12	0.3871	0	2	0	0
Marykate Oakley	F	Fr	31	4	5	9	0.2903	0	0	0	1
Tarah Clark	F	Jr	29	3	5	8	0.2759	0	1	1	0
Katharine Maglione	D	Sr	31	2	6	8	0.2581	1	0	0	0
Chrissie Norwich	D	Jr	17	1	7	8	0.4706	0	0	0	0
Becky Stewart	D	Sr	23	5	2	7	0.3043	0	2	0	0
April Brown	F	Sr	31	3	2	5	0.1613	0	0	1	0
Alison Ralph	F	So	31	3	0	3	0.0968	1	0	0	0
Sonja Novak	F	Fr	25	2	0	2	0.0800	1	0	0	0
Kate Hession	D	So	31	0	2	2	0.0645	0	0	0	0
Roxanne Gaudiel	G	Jr	31	0	1	1	0.0323	0	0	0	0
Sarah Greer	F	Jr	8	0	1	1	0.1250	0	0	0	0
Micol Martinelli	F	Fr	27	0	1	1	0.0370	0	0	0	0
Rebecca Allen	G	Fr	3	0	0	0	0.0000	0	0	0	0
Margaret Jennings	D	Fr	26	0	0	0	0.0000	0	0	0	0
