Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	GWG	PPG	SHG	ENG
Katy Rollwagen	F	Sr	25	16	15	31	1.2400	2	3	0	0
Susan Engel	F	Fr	22	17	6	23	1.0455	2	2	1	0
Katie Ponsolle	F	Fr	22	7	11	18	0.8182	0	3	0	0
Shannon Kegley	F	Sr	24	6	11	17	0.7083	0	1	0	0
Anna Richardson	F	So	25	4	11	15	0.6000	0	1	0	0
Amy Glaeser	F	Fr	25	4	10	14	0.5600	1	1	0	0
Lisa Sullivan	F	Fr	25	4	10	14	0.5600	1	0	0	0
Kari Dykhoff	F	So	22	3	7	10	0.4545	1	0	0	0
Kelly Wegwerth	F	Sr	25	3	7	10	0.4000	0	1	0	0
Michela Potts	D	Fr	22	4	4	8	0.3636	1	1	0	0
Sarah Miller	F	So	25	3	5	8	0.3200	0	0	0	0
Sarah Ladd	D	So	20	1	7	8	0.4000	1	1	0	0
Michelle Rezac	D	Fr	24	2	4	6	0.2500	0	0	0	0
Anne Sawyer	F	So	25	3	1	4	0.1600	1	0	0	0
Amber Wegwerth	F	Sr	25	1	2	3	0.1200	0	0	0	0
Elizabeth Hancock	D	Sr	25	0	2	2	0.0800	0	0	0	0
Sonja Nyberg	D	Sr	14	0	2	2	0.1429	0	0	0	0
Mary Weinauer	D	So	21	0	2	2	0.0952	0	0	0	0
Allison Notermann	F	Sr	22	0	1	1	0.0455	0	0	0	0
Kate Hall	G	So	14	0	0	0	0.0000	0	0	0	0
Nicole Schwartz	G	Fr	13	0	0	0	0.0000	0	0	0	0
Lizzy Olin	D	Fr	10	0	0	0	0.0000	0	0	0	0
Megan Melby	G	So	2	0	0	0	0.0000	0	0	0	0
