Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Melissa Jaques	F	Sr	30	14	20	34	1.1333	22	44	2	2	0	0
Alyssa Wiebe	F	Fr	36	13	15	28	0.7778	18	36	3	1	0	0
Randi Motsko	F	Sr	36	9	14	23	0.6389	24	48	1	4	0	1
Kelly Lewis	D	So	36	7	12	19	0.5278	17	34	0	5	0	0
Stephanie Roy	F	So	36	5	14	19	0.5278	12	24	0	2	0	0
Sara Dagenais	F	Fr	36	9	9	18	0.5000	14	28	1	4	0	0
Marie-Michelle Poirier	F	So	36	8	8	16	0.4444	19	46	4	2	1	0
Margot Miller	F	Fr	36	6	5	11	0.3056	12	24	1	0	0	0
Casie Hanson	F/D	Sr	36	9	1	10	0.2778	13	34	1	3	0	0
Kelsey Fletcher	D	Sr	36	0	9	9	0.2500	0	0	0	0	0	0
Susanne Fellner	F	Sr	30	1	5	6	0.2000	5	10	0	1	0	0
Ashley Holmes	D	Fr	36	0	6	6	0.1667	3	6	0	0	0	0
Alex Williams	F	Jr	36	1	4	5	0.1389	13	26	0	0	0	0
Samantha Turner	D	Jr	36	1	2	3	0.0833	3	6	0	0	0	0
Alyssa Breu	D	So	18	1	1	2	0.1111	3	6	0	0	0	0
Kelsey Ketcher	F	Fr	26	0	1	1	0.0385	2	4	0	0	0	0
Cassandra Flanagan	D	Jr	36	0	1	1	0.0278	52	104	0	0	0	0
Stephanie Ney	G	Fr	18	0	1	1	0.0556	0	0	0	0	0	0
Brittany Kirkham	G	Jr	19	0	1	1	0.0526	0	0	0	0	0	0
Nikki Hebert	F	So	10	0	0	0	0.0000	1	2	0	0	0	0
