Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Melissa Boal	F	Sr	32	31	26	57	1.7813	10	28	5	10	3	0
Lindsay DiPietro	F	Sr	32	19	29	48	1.5000	17	34	2	7	2	1
Sam Poyton	F	Sr	32	23	22	45	1.4063	31	70	6	10	0	1
Natalie Payne	D	Sr	32	9	23	32	1.0000	20	40	1	6	0	0
Veronique Laramee-Paquette	F	Fr	32	10	10	20	0.6250	17	34	1	3	0	1
Chelsea Burnett	D	Jr	31	4	15	19	0.6129	9	18	1	2	0	0
Alyssa Baldin	F	Fr	26	9	9	18	0.6923	11	22	3	4	1	0
Jill Szandzik	D	Fr	32	2	14	16	0.5000	3	6	1	2	0	0
Micheline Frappier	F	Fr	26	3	6	9	0.3462	11	22	0	2	0	0
Tina Vanderhoeven	D	Sr	28	1	8	9	0.3214	16	40	0	1	0	0
Katrina Protopapas	F	Jr	32	1	7	8	0.2500	6	12	0	1	0	0
Marlee Fisher	D	Fr	30	0	4	4	0.1333	6	12	0	0	0	0
Emily Berzins	F	Sr	32	0	3	3	0.0938	19	38	0	0	0	0
Brandi Frakie	F	Jr	14	1	1	2	0.1429	1	2	0	0	0	0
Amanda Hungle	F	Sr	29	1	1	2	0.0690	2	4	1	1	0	0
Ciara Lee	D	Fr	12	0	2	2	0.1667	3	6	0	0	0	0
Christine Jefferson	D	Jr	31	0	2	2	0.0645	6	12	0	0	0	0
Janet Babchishin	F	So	32	0	2	2	0.0625	7	14	0	0	0	0
Bailey Lane	F/D	Fr	28	1	0	1	0.0357	4	8	0	0	0	0
Brittany Zeches	G	Fr	2	0	0	0	0.0000	0	0	0	0	0	0
Adrianna Pfeffer	F	So	20	0	0	0	0.0000	2	4	0	0	0	0
Lindsey Park	G	Jr	12	0	0	0	0.0000	0	0	0	0	0	0
Delayne Brian	G	Fr	21	0	0	0	0.0000	1	2	0	0	0	0
Becky Sonn	F	Sr	13	0	0	0	0.0000	1	2	0	0	0	0
