Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Tori Charron	F	Jr	28	30	14	44	1.5714	1	2	3	8	0	0
Jillayne DeBus	F	Sr	26	14	23	37	1.4231	8	16	3	2	1	0
Renee Lortie	F	Jr	28	12	17	29	1.0357	0	0	5	4	1	0
Kayla Parsons	D	Jr	29	11	15	26	0.8966	9	18	1	7	0	0
Kaycie Anderson	F	So	25	6	15	21	0.8400	5	10	1	0	0	0
Marie-Philip Guay	D	Jr	25	2	15	17	0.6800	13	26	0	0	0	0
Tyne Gove	F	So	27	7	9	16	0.5926	4	8	1	2	0	0
Brittany Sharman	D	Jr	27	4	12	16	0.5926	5	10	0	1	0	0
Stephanie Invernizzi	F	Sr	28	9	6	15	0.5357	5	10	2	1	0	0
Lucie Manhartova	F	Fr	22	6	8	14	0.6364	4	8	0	0	0	0
Emily MacKinnon	F	Jr	27	3	11	14	0.5185	10	20	2	1	0	0
Taylor Cross	D	Fr	25	6	7	13	0.5200	4	8	2	3	0	0
Vanessa Champagne	F/D	So	23	2	11	13	0.5652	3	6	0	1	0	0
Alison Greene	F	Fr	21	5	5	10	0.4762	1	2	0	2	0	0
Maggie Cross	D	Fr	20	0	10	10	0.5000	1	2	0	0	0	0
Haley Gibson	F	Jr	25	3	5	8	0.3200	6	12	0	1	0	0
Jacqueline Perez	F	Sr	27	4	3	7	0.2593	0	0	0	0	0	0
Madison Gallagher	F	Fr	15	3	2	5	0.3333	2	4	0	0	0	0
Nicolette Gosselin	F	Fr	12	3	1	4	0.3333	2	4	0	0	0	0
Meghan Papagno	F	Jr	10	2	2	4	0.4000	3	6	1	0	0	0
Paige Foster	D	Fr	20	1	2	3	0.1500	3	6	0	0	0	0
Kaylee DeBoer	D	Fr	4	0	2	2	0.5000	0	0	0	0	0	0
Liz Gemmiti	D	So	11	1	0	1	0.0909	2	4	1	0	0	0
Kayla Lascelle	D	Jr	10	0	1	1	0.1000	1	2	0	0	0	0
Elle Kadel	F	Jr	7	0	1	1	0.1429	1	2	0	0	0	0
Caroline Barth	G	So	2	0	0	0	0.0000	0	0	0	0	0	0
Kelly Fisk	G	Jr	14	0	0	0	0.0000	0	0	0	0	0	0
Loren Carrier	G	Fr	15	0	0	0	0.0000	0	0	0	0	0	0
