Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	GWG	PPG	SHG	ENG
Jenny Potter	F	Jr	36	31	57	88	2.4444	3	10	4	1
Caroline Ouellette	F	Jr	32	31	42	73	2.2813	3	4	3	0
Erika Holst	F	Sr	32	34	30	64	2.0000	9	8	0	0
Hanne Sikio	F	Sr	33	25	30	55	1.6667	1	7	2	0
Maria Rooth	F	Sr	30	19	35	54	1.8000	2	2	1	1
Krista McArthur	D	Fr	34	15	24	39	1.1471	0	5	0	0
Tricia Guest	D	Jr	36	16	18	34	0.9444	2	7	0	0
Nora Tallus	F	So	34	8	21	29	0.8529	1	4	0	0
Navada Russell	D	Sr	34	5	18	23	0.6765	0	3	0	0
Jenny Hempel	LW	Sr	34	10	10	20	0.5882	4	2	1	0
Joanne Eustace	F	Sr	30	5	14	19	0.6333	2	3	0	0
Amelia Hradsky	F	Fr	36	8	10	18	0.5000	1	0	0	0
Julianne Vasichek	D	So	36	0	15	15	0.4167	0	0	0	0
Michelle McAteer	F	Sr	34	6	7	13	0.3824	2	1	0	0
Larissa Luther	D	So	18	5	2	7	0.3889	1	3	0	0
Meghan Stotts	D	So	33	2	5	7	0.2121	0	0	0	0
Satu Kiipeli	D	Jr	25	1	6	7	0.2800	0	0	0	0
Kristina Petrovskaia	F	So	18	2	4	6	0.3333	0	0	0	0
Leah Kasper	F	So	23	2	2	4	0.1739	0	0	0	0
Julie Fearing	F	So	34	1	2	3	0.0882	0	0	0	0
Patricia Sautter	G	Sr	31	0	1	1	0.0323	0	0	0	0
Lisa Hagen	G	Fr	5	0	0	0	0.0000	0	0	0	0
Shannon Kasparek	G	So	11	0	0	0	0.0000	0	0	0	0
