Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Tori Salmon	F	Jr	25	16	9	25	1.0000	4	8	3	1	0	2
Erin Martin	F	So	25	10	10	20	0.8000	6	12	2	5	0	0
Eileen Harris	F	So	25	6	9	15	0.6000	7	14	1	0	0	0
Courtney Baranek	F	Sr	25	5	9	14	0.5600	0	0	2	3	0	0
Caitlyn Ryan	D	Fr	25	1	13	14	0.5600	5	10	0	1	0	0
Emily Flom	F	Jr	25	6	7	13	0.5200	7	14	2	3	0	1
Lynndy Smith	D	Fr	25	3	8	11	0.4400	3	6	1	2	0	0
Madeline Tank	F	Jr	25	6	4	10	0.4000	8	16	1	3	0	0
Hayley Opperman	D	Sr	25	1	9	10	0.4000	6	12	0	0	0	0
Barrett McBride	F	Sr	20	3	6	9	0.4500	8	16	0	0	0	0
Sara Culhane	F	Fr	19	7	1	8	0.4211	2	4	1	1	0	0
Camille Herzog	D	Fr	25	0	5	5	0.2000	6	12	0	0	0	0
Anne Gillard	F	Jr	25	2	1	3	0.1200	0	0	0	0	0	1
Melissa Martin	D	Jr	25	1	2	3	0.1200	0	0	0	0	0	0
Caroline Bomstein	D	So	25	1	1	2	0.0800	4	8	0	0	0	0
Alison Ahn	F	Fr	25	0	2	2	0.0800	4	8	0	0	0	0
Audrey Duquette	F	Fr	25	0	1	1	0.0400	2	4	0	0	0	0
Avery Stone	F/D	Sr	25	0	0	0	0.0000	3	6	0	0	0	0
Kerri Stuart	G	Sr	19	0	0	0	0.0000	1	2	0	0	0	0
Yuna Evans	G	Fr	8	0	0	0	0.0000	0	0	0	0	0	0
Molly Connolly	F	Fr	6	0	0	0	0.0000	0	0	0	0	0	0
