Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Brittany Ammerman	F	Sr	38	23	21	44	1.1579	6	12	6	8	2	0
Blayre Turnbull	F	Jr	38	18	22	40	1.0526	6	12	2	2	5	1
Courtney Burke	D	So	38	5	21	26	0.6842	12	24	1	3	0	0
Madison Packer	F	Sr	37	11	12	23	0.6216	28	67	3	4	0	0
Katy Josephs	F	Jr	38	12	10	22	0.5789	3	6	4	3	0	1
Sarah Nurse	F	Fr	38	11	10	21	0.5526	1	2	3	2	1	0
Karley Sylvester	F	Jr	38	9	7	16	0.4211	3	6	2	3	1	1
Sydney McKibbon	F	Fr	38	5	11	16	0.4211	4	8	2	1	0	1
Kelly Jaminski	D	Sr	38	4	9	13	0.3421	5	10	0	0	0	0
Mellissa Channell	D	Fr	38	2	10	12	0.3158	9	18	1	1	0	0
Kaitlyn Harding	F	So	38	4	4	8	0.2105	7	14	0	0	0	0
Erika Sowchuk	F	So	38	3	5	8	0.2105	3	6	1	2	0	0
Natalie Berg	D	Sr	38	1	7	8	0.2105	5	10	0	0	0	0
Rachel Jones	F	So	29	3	4	7	0.2414	2	4	2	0	0	0
Katarina Zgraja	D	Jr	38	0	7	7	0.1842	5	10	0	0	0	0
Jenny Ryan	D	Fr	33	1	5	6	0.1818	4	8	1	0	0	0
Mikayla Johnson	F	So	27	1	1	2	0.0741	2	4	0	0	0	0
Molly Doner	F	So	28	1	1	2	0.0714	3	6	0	0	0	0
Kim Drake	F	So	36	0	0	0	0.0000	0	0	0	0	0	0
Alex Rigsby	G	Sr	27	0	0	0	0.0000	1	2	0	0	0	0
Jorie Walters	G	So	1	0	0	0	0.0000	0	0	0	0	0	0
Ann-Renée Desbiens	G	Fr	12	0	0	0	0.0000	0	0	0	0	0	0
