Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Danielle Ward	F	So	25	12	22	34	1.3600	28	64	2	2	1	1
Katie Paradis	F	So	25	12	21	33	1.3200	16	32	0	2	0	0
Kailey Bubier	F	Fr	26	16	10	26	1.0000	22	44	3	7	1	0
Kylie Blasen	F	So	26	9	5	14	0.5385	16	35	1	2	0	0
Mary Vaughan	D	Jr	25	1	11	12	0.4800	20	43	0	0	0	0
Lauren Whiting	D	So	15	6	5	11	0.7333	10	20	0	1	0	1
Joanna Gaube	F	So	24	6	4	10	0.4167	8	16	1	4	0	0
Nanci Crossman	D	Fr	26	1	9	10	0.3846	13	26	0	0	0	0
Colleen Callahan	F	Fr	26	7	2	9	0.3462	5	10	2	2	0	0
Katie Davis	D	Fr	26	3	6	9	0.3462	18	36	0	1	0	0
Jana Sacco	F	So	25	2	7	9	0.3600	0	0	0	0	0	0
Christen Hart	F	So	14	4	4	8	0.5714	2	4	1	0	1	1
Erica Robertson	D	Sr	23	0	7	7	0.3043	7	14	0	0	0	0
Alex Smith	D	Fr	24	0	6	6	0.2500	2	4	0	0	0	0
Samantha Kiesel	F	Fr	24	2	1	3	0.1250	4	8	1	0	0	0
JJ Kfoury	F	So	25	2	1	3	0.1200	2	4	0	0	0	0
Ashley Grenier	F	Fr	23	0	1	1	0.0435	0	0	0	0	0	0
Rebecca Papa	G	Fr	1	0	0	0	0.0000	0	0	0	0	0	0
Nani Jacobs	F	So	1	0	0	0	0.0000	0	0	0	0	0	0
Bridget Mini	F	So	25	0	0	0	0.0000	4	8	0	0	0	0
Molly Passerini	G	Fr	12	0	0	0	0.0000	0	0	0	0	0	0
Jackie Zarb	G	Jr	5	0	0	0	0.0000	0	0	0	0	0	0
Kimmy Flanders	G	So	13	0	0	0	0.0000	0	0	0	0	0	0
