Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Rachel Porter	F	Fr	26	11	8	19	0.7308	5	10	2	3	1	0
Drew Chernisky	F	So	24	6	9	15	0.6250	13	26	1	3	1	0
Kathleen Roche	F	So	17	9	4	13	0.7647	12	24	1	2	1	0
Molly Golden	F	Jr	24	8	5	13	0.5417	5	10	3	2	0	0
Shannon Ellis	F	So	26	4	9	13	0.5000	11	22	3	1	0	0
Kristen Cokely	F	Jr	26	4	8	12	0.4615	9	18	0	1	0	0
Melanie Sherlock	F	Fr	18	6	5	11	0.6111	3	6	0	3	0	0
Sarah McCusker	D	Fr	26	4	7	11	0.4231	23	54	1	1	0	0
Kendra Andrie	F	Jr	22	4	5	9	0.4091	2	4	1	2	0	0
Samantha Zitzer	F	Fr	26	5	3	8	0.3077	2	4	1	1	0	0
Sarah Small	D	Jr	22	1	6	7	0.3182	13	26	0	0	0	0
Kristen Aiello	D	So	26	0	7	7	0.2692	8	16	0	0	0	0
Danika Williams	F	Jr	22	1	3	4	0.1818	12	24	0	0	0	0
Jen Thiesing	D	So	26	1	2	3	0.1154	4	8	0	0	0	0
Caitlyn Farragher	F	Fr	26	1	1	2	0.0769	13	26	0	0	0	0
Ashley Stoppa	F	Sr	26	1	1	2	0.0769	2	4	0	0	0	0
Mary Fusco	F	Fr	7	0	1	1	0.1429	9	18	0	0	0	0
Kelsey Talty	F	Fr	22	0	1	1	0.0455	4	8	0	0	0	0
Rebecca Simmons	G	So	17	0	0	0	0.0000	0	0	0	0	0	0
Elizabeth Carrier	D	Jr	24	0	0	0	0.0000	7	14	0	0	0	0
Ali Muehlbronner	G	Fr	11	0	0	0	0.0000	1	2	0	0	0	0
Kylie Kenney	F	Fr	7	0	0	0	0.0000	0	0	0	0	0	0
