Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Camille Dumais	F	Jr	30	16	22	38	1.2667	14	28	3	3	0	1
Kelly Foley	F	Sr	30	16	18	34	1.1333	6	12	1	2	0	2
Reagan Fischer	F	Sr	30	12	19	31	1.0333	9	18	4	3	1	0
Sasha Nanji	D	Jr	30	12	12	24	0.8000	11	22	3	2	0	0
Jenna Hobeika	F	Sr	30	8	7	15	0.5000	16	32	3	2	0	0
Margaux Sharp	D	Jr	30	4	10	14	0.4667	12	24	1	3	0	0
Erica Dobos	F	Sr	30	6	4	10	0.3333	7	14	0	4	0	2
Ali Winkel	F	So	30	4	4	8	0.2667	4	8	1	2	1	0
Sally Komarek	F	Jr	28	4	4	8	0.2857	5	10	1	1	0	0
Karlee Odland	F	Fr	22	4	3	7	0.3182	1	2	0	0	0	0
Moira Scanlon	D	Sr	30	3	3	6	0.2000	13	26	0	0	0	1
Morgan Illikainen	D	Fr	27	0	5	5	0.1852	4	8	0	0	0	0
Lisa Berreman	D	Jr	26	0	4	4	0.1538	5	10	0	0	0	0
Lauren Kelly	D	So	29	0	4	4	0.1379	5	10	0	0	0	0
Jessica Gagner	F	Jr	30	0	2	2	0.0667	5	10	0	0	0	0
Sam Zeiss	F	Fr	25	1	0	1	0.0400	0	0	0	0	0	0
Brittany Mills	F	Sr	29	1	0	1	0.0345	3	6	1	0	0	0
Abbie Lund	F	Fr	29	0	1	1	0.0345	0	0	0	0	0	0
Lindsay Holdcroft	G	So	25	0	0	0	0.0000	0	0	0	0	0	0
Whitney Woodcox	G	Jr	1	0	0	0	0.0000	0	0	0	0	0	0
Katie Milligan	G	Fr	5	0	0	0	0.0000	0	0	0	0	0	0
