Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Gabrielle Vukasin	F	Jr	24	10	8	18	0.7500	12	24	6	3	0	0
Cristina Bravi	F	Jr	22	6	9	15	0.6818	10	20	0	2	0	0
Sam Weinstein	D	Sr	25	6	8	14	0.5600	17	34	0	2	0	0
Aimee Dennett	D	Sr	25	3	8	11	0.4400	9	18	0	2	0	0
Andree Heller	F	So	25	5	4	9	0.3600	24	48	0	2	0	0
Nitsan Goldstein	D	So	22	3	6	9	0.4091	5	10	0	2	0	0
Gwendolyn Schultz	F	So	25	1	7	8	0.3200	0	0	0	1	0	0
Sam Cutts	D	So	25	3	4	7	0.2800	5	10	0	1	0	0
Abby Belcrest	D	Fr	23	0	7	7	0.3043	8	16	0	0	0	0
Michaela Levine	F	Fr	18	6	0	6	0.3333	3	6	1	2	0	0
Caitlin Conlon	D	So	25	0	6	6	0.2400	3	6	0	0	0	0
Natalie Bernstein	F	Fr	25	2	3	5	0.2000	5	10	0	0	0	0
Hadley DesMeules	D	Fr	21	1	2	3	0.1429	2	4	1	1	0	0
Talia Simon	D	Fr	25	0	3	3	0.1200	10	20	0	0	0	0
Perry McCarthy	D	So	25	1	1	2	0.0800	1	2	1	0	0	0
Haena Lee	F	Jr	25	1	1	2	0.0800	0	0	0	0	0	0
Eliza Noyes	F	Fr	25	0	2	2	0.0800	4	8	0	0	0	0
Ally Ensor	D	Jr	3	0	0	0	0.0000	0	0	0	0	0	0
Drake Hicks	F	Jr	1	0	0	0	0.0000	0	0	0	0	0	0
Lexie Brackenridge	F	Fr	10	0	0	0	0.0000	0	0	0	0	0	0
Rachel Nguyen	G	Jr	10	0	0	0	0.0000	0	0	0	0	0	0
Chloe Billadeau	G	So	17	0	0	0	0.0000	1	2	0	0	0	0
