Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	GWG	PPG	SHG	ENG
Crysti Howser	F	So	27	22	15	37	1.3704	2	6	2	1
Sheila Zingler	F	Sr	31	17	18	35	1.1290	4	1	1	0
Kristin Savard	F	Sr	31	9	18	27	0.8710	2	2	0	1
Jenna Spring	F	Sr	31	8	16	24	0.7742	2	2	0	0
Helen Resor	D	So	24	5	15	20	0.8333	0	1	1	0
Denise Soesilo	F	Fr	30	7	6	13	0.4333	1	2	0	2
Mandi Schwartz	F	Fr	31	5	8	13	0.4194	1	3	0	0
Maggie Westfal	F	So	28	1	10	11	0.3929	0	0	0	0
Christina Sharun	F	Sr	31	5	4	9	0.2903	1	1	0	0
Alyssa Clarke	D	Fr	31	2	7	9	0.2903	0	2	0	0
Danielle Kozlowski	F/D	So	31	4	4	8	0.2581	1	1	0	0
Berit Johnson	D	Fr	30	2	6	8	0.2667	0	1	0	0
Kristen Stupay	F	So	31	2	4	6	0.1935	0	1	0	0
Kelsey Johnson	F	Sr	31	3	2	5	0.1613	0	0	0	0
Sarah Tittman	F	So	28	1	3	4	0.1429	1	0	0	0
Caroline Murphy	F/D	Fr	24	1	3	4	0.1667	0	0	0	0
Nina Resor	D	Sr	15	0	3	3	0.2000	0	0	0	0
Regan Gilbride	F/D	Sr	29	1	1	2	0.0690	0	0	0	0
Ann-Renée Guillemette	D	Jr	21	1	1	2	0.0952	0	0	0	0
Carry Resor	D	So	21	0	2	2	0.0952	0	0	0	0
Shivon Zilis	G	Jr	28	0	0	0	0.0000	0	0	0	0
Ansley LaHue	G	Fr	4	0	0	0	0.0000	0	0	0	0
