Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Vanessa Vani	F	Sr	33	8	20	28	0.8485	19	49	1	2	0	0
Jennie Gallo	F	So	31	12	11	23	0.7419	19	38	0	4	0	0
Jenna Ouellette	F	Jr	33	9	9	18	0.5455	10	20	0	5	0	0
Lexie Hoffmeyer	F	Jr	33	4	14	18	0.5455	24	56	0	2	0	0
Myriam Croussette	F	Fr	33	6	11	17	0.5152	0	0	1	1	0	0
Amy Stech	F	Jr	33	8	3	11	0.3333	8	16	3	4	0	0
Dawn Sullivan	F	Fr	32	3	6	9	0.2813	8	16	0	0	0	0
Jordan Colliton	F	So	31	3	4	7	0.2258	12	24	0	2	0	0
Melissa Gagnon	D	Fr	33	1	6	7	0.2121	10	20	0	1	0	0
Jessica Bond	D	Fr	33	2	4	6	0.1818	17	34	0	2	0	0
Elyce Thomas	D	Jr	29	1	5	6	0.2069	22	44	0	0	0	0
Ashley Norum	D	Fr	33	2	3	5	0.1515	22	44	0	1	0	0
Abby Barton	F	Jr	32	3	1	4	0.1250	14	28	0	0	0	0
Dominique Goutsis	F	Fr	30	2	2	4	0.1333	5	10	0	0	0	0
Taryn Peacock	F	Jr	15	2	1	3	0.2000	5	10	0	0	0	0
Danielle Cyr	F	So	33	1	0	1	0.0303	6	12	0	0	0	0
Kaitlin Zeek	F	So	33	0	0	0	0.0000	5	10	0	0	0	0
Genevieve Turgeon	G	Sr	30	0	0	0	0.0000	1	2	0	0	0	0
Madelene Eriksson	D	So	4	0	0	0	0.0000	0	0	0	0	0	0
Candice Currier	G	Fr	4	0	0	0	0.0000	0	0	0	0	0	0
