Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Chloe Kinsel	F	Jr	31	22	28	50	1.6129	2	4	4	3	1	0
Alice Cranston	F	Sr	31	19	22	41	1.3226	1	2	6	3	0	1
Dani Sibley	F	So	30	18	23	41	1.3667	13	26	3	4	0	0
Carly Moran	F	Fr	31	15	19	34	1.0968	9	18	1	1	0	1
Karleigh Wolkerstorfer	F	So	31	13	15	28	0.9032	14	31	2	0	0	0
Brianna Breiland	F	So	31	11	16	27	0.8710	10	20	1	5	1	0
Paige Johnson	D	So	31	7	16	23	0.7419	9	18	2	4	0	1
Dani Kocina	F	Fr	31	9	9	18	0.5806	7	14	2	3	0	0
Sam Greeley	D	Sr	31	4	11	15	0.4839	8	16	1	1	0	0
Kendal Evenson	D	Sr	31	3	11	14	0.4516	4	8	1	0	0	0
Dani Buehrer	D	Jr	31	4	6	10	0.3226	21	58	1	1	0	0
Emily Stark	F	So	31	5	3	8	0.2581	7	14	1	0	1	0
Amy Auran	F	Fr	31	2	3	5	0.1613	10	20	1	0	0	0
Carina Randazzo	D	So	31	0	4	4	0.1290	8	16	0	0	0	0
Allie Olson	D	Sr	22	1	2	3	0.1364	9	18	0	1	0	0
Meaghan Wenner	G	Jr	1	0	0	0	0.0000	0	0	0	0	0	0
Angie Hall	G	Fr	28	0	0	0	0.0000	0	0	0	0	0	0
Melanie Doner	D	Fr	11	0	0	0	0.0000	0	0	0	0	0	0
Kylie Hommerding	G	Fr	5	0	0	0	0.0000	0	0	0	0	0	0
Savanna Hanson	F	Fr	31	0	0	0	0.0000	1	2	0	0	0	0
