Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Brianna Decker	F	Sr	35	29	26	55	1.5714	20	40	5	5	3	2
Madison Packer	F	Jr	35	18	19	37	1.0571	29	58	3	10	0	1
Karley Sylvester	F	So	35	10	13	23	0.6571	7	14	3	6	0	0
Courtney Burke	D	Fr	35	4	19	23	0.6571	16	54	0	1	0	0
Alev Kelter	D/F	Sr	35	15	3	18	0.5143	21	53	4	3	2	0
Saige Pacholok	D	Sr	34	2	14	16	0.4706	9	18	0	0	0	0
Erika Sowchuk	F	Fr	35	5	10	15	0.4286	3	6	1	0	0	0
Jordan Brickner	D	Sr	35	3	6	9	0.2571	0	0	0	1	1	0
Kelly Jaminski	D	Jr	35	2	7	9	0.2571	9	18	0	0	0	0
Blayre Turnbull	F	So	35	3	5	8	0.2286	9	18	1	0	1	0
Katy Josephs	F	So	35	6	1	7	0.2000	2	4	2	1	0	0
Lauren Unser	F	Sr	35	1	4	5	0.1429	4	8	0	0	0	0
Katarina Zgraja	D	So	35	1	4	5	0.1429	5	10	0	0	0	0
Kim Drake	F	Fr	35	1	3	4	0.1143	4	8	1	0	0	0
Natalie Berg	D	Jr	32	1	2	3	0.0938	5	10	1	0	0	0
Molly Doner	F	Fr	35	1	1	2	0.0571	2	4	1	0	0	0
Brittany Ammerman	F	Jr	3	0	2	2	0.6667	1	2	0	0	0	0
Rachel Jones	F	Fr	35	1	0	1	0.0286	2	4	1	0	0	0
Alex Rigsby	G	Jr	35	0	0	0	0.0000	1	2	0	0	0	0
Jorie Walters	G	Fr	1	0	0	0	0.0000	0	0	0	0	0	0
Kaitlyn Harding	F	Fr	30	0	0	0	0.0000	2	4	0	0	0	0
