Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Stacey Hochkins	F	Sr	25	27	17	44	1.7600	17	34	4	5	4	1
Caroline English	F	Jr	25	11	16	27	1.0800	8	16	2	2	0	0
Nicola Garat	F	Sr	22	14	11	25	1.1364	4	8	3	4	1	0
Mary Klimasewiski	F	Fr	25	7	11	18	0.7200	7	14	3	2	1	0
Rebecca Fleming	F	Fr	25	7	9	16	0.6400	6	12	2	2	0	0
Rebecca O'Quinn	F	Jr	25	6	10	16	0.6400	6	12	0	1	0	1
Francesca Panarelli	D	Fr	25	4	12	16	0.6400	9	18	0	2	0	0
Rachel Miller	F	Fr	25	4	8	12	0.4800	10	23	0	1	0	0
Amanda Gallagher	D	So	25	0	10	10	0.4000	3	6	0	0	0	0
Nicole Giannino	F	Fr	21	4	5	9	0.4286	7	14	2	2	0	0
Jessica Frascotti	D	Fr	25	3	5	8	0.3200	10	20	0	3	0	0
Chelsea Monahan	F	Fr	25	3	3	6	0.2400	2	4	1	0	0	0
Alex Campione	F	So	18	2	3	5	0.2778	10	20	0	1	0	0
Emily Sullivan	D	So	23	0	5	5	0.2174	6	12	0	0	0	0
Madison Schneider	F	Fr	15	4	0	4	0.2667	2	4	1	0	0	0
Tory Bratton	F	So	8	0	3	3	0.3750	0	0	0	0	0	0
Meghan Reynolds	F	Jr	17	0	3	3	0.1765	1	2	0	0	0	0
Kylee Sullivan	F	So	9	2	0	2	0.2222	0	0	0	0	0	1
Alyssa Ruhland	F	Jr	13	2	0	2	0.1538	2	4	0	0	0	0
Chelsea Caracciolo	D	So	16	0	2	2	0.1250	5	10	0	0	0	0
Meaghan Sullivan	D	Fr	13	0	1	1	0.0769	4	8	0	0	0	0
Carly Dominick-Sobol	G	Sr	8	0	0	0	0.0000	0	0	0	0	0	0
Alexandra Stevenson	G	Fr	10	0	0	0	0.0000	0	0	0	0	0	0
Colleen Shouldice	F	Fr	2	0	0	0	0.0000	0	0	0	0	0	0
Devon Ball	D	So	17	0	0	0	0.0000	5	13	0	0	0	0
Megan Colpitts	G	Fr	3	0	0	0	0.0000	0	0	0	0	0	0
Kate Reilly	F	Fr	2	0	0	0	0.0000	0	0	0	0	0	0
Amy Pfund	F	Sr	6	0	0	0	0.0000	4	8	0	0	0	0
Krista Manzanares	G	Fr	7	0	0	0	0.0000	1	2	0	0	0	0
