Name	Pos	Year	GP	G	A	Pts.	Pt/Gm	PEN	PIM	GWG	PPG	SHG	ENG
Jenn Wakefield	F	So	31	32	17	49	1.5806	22	44	9	13	4	0
Kelly Paton	F	Jr	35	21	26	47	1.3429	7	22	3	8	2	0
Sam Faber	F	Sr	35	13	30	43	1.2286	23	65	3	3	3	0
Kacey Bellamy	D	Sr	35	6	22	28	0.8000	17	34	1	3	1	0
Angela Taylor	F/D	Sr	35	5	22	27	0.7714	13	26	0	0	0	1
Micaela Long	F	Jr	35	13	13	26	0.7429	9	18	3	4	0	0
Courtney Birchard	F	So	35	9	14	23	0.6571	16	32	4	2	1	0
Maggie Joyce	D	Sr	34	3	15	18	0.5294	28	67	0	3	0	0
Kelly Cahill	D	Jr	34	4	8	12	0.3529	15	30	0	2	0	0
Julie Allen	F	So	35	4	7	11	0.3143	7	14	1	1	0	0
Raylen Dziengelewski	D	So	35	2	7	9	0.2571	24	48	0	1	0	0
Courtney Sheary	D	Jr	35	1	5	6	0.1714	13	26	0	0	0	0
Shannon Sisk	F	Jr	35	2	2	4	0.1143	5	10	0	0	0	0
Sarah Cuthbert	D	Fr	35	2	1	3	0.0857	5	10	0	0	0	0
Kayley Herman	G	So	25	0	0	0	0.0000	4	8	0	0	0	0
Lindsey Minton	G	Fr	12	0	0	0	0.0000	0	0	0	0	0	0
